player_id,season,salario_real,salario_predicho,residuo
13249,2021,1600000.000000001,1100191.187764041,0.3745196574858891
13249,2122,1600000.000000001,1275129.7091288068,0.22695572315971724
13249,2223,1199999.9999999998,1517463.3059535818,-0.23471850627448632
13249,2324,1199999.9999999998,1389834.5677023407,-0.14686316722419335
13270,2122,710000.0,551423.1490973678,0.2527624899232599
13592,2021,2589999.9999999967,2543156.6067603696,0.018251807699156686
13592,2122,2219999.9999999995,2023559.3556936895,0.09264917779865733
13630,2021,9036076.999999996,8308160.59999031,0.08398688344773575
13630,2122,9036076.999999996,9580488.894929511,-0.058503503515154875
13906,2223,420000.00000000023,729042.2192359603,-0.5514769329582219
14046,2122,550000.0000000001,625667.1689209994,-0.12890027244222502
14113,2021,2800000.0000000014,1034841.7783825729,0.9953708732777571
14113,2223,2800000.0000000014,1469466.3846610184,0.6447200859242415
14142,2021,780000.0,897923.3307184207,-0.1407907671545381
14142,2122,780000.0,730942.7761751141,0.06495874456421191
14142,2223,599999.9999999999,687030.5565553836,-0.13544911426363093
14216,2021,6000000.000000005,1918895.5818528547,1.1400096664745565
14216,2122,6000000.000000005,7254534.361014349,-0.1898672332446818
14216,2223,6000000.000000005,5044804.006100013,0.1734006653148885
14229,2021,1260000.0,993784.4660195671,0.23734665179143022
14246,2021,499999.9999999997,598418.6204039877,-0.17968244473922645
14251,2021,2219999.9999999995,1873532.9544064142,0.16968126703205577
14251,2122,2219999.9999999995,1790710.0720903971,0.21489496637287608
14557,2021,89999.99999999997,444905.48339492554,-1.598052192411231
14718,2021,1670000.0000000005,1178148.8508909456,0.348879190191278
14718,2122,1670000.0000000005,1367366.2303589156,0.1999371964778991
14718,2223,1670000.0000000005,1376981.8362246116,0.19292959760094597
14718,2324,1670000.0000000005,1652866.7694184694,0.010312410100945968
14718,2425,370000.0000000001,1231544.7935937666,-1.2025215844591823
14900,2021,2659999.999999993,1373428.9898960018,0.6610155976890315
14900,2122,1390000.0000000033,1900794.9385771514,-0.31296844025445125
14900,2223,890000.0000000006,1060229.3185495792,-0.17501903923650097
14933,2021,3850000.0000000014,1867143.769933111,0.7236632808489283
14933,2122,3850000.0000000014,2958726.5329197724,0.26331419790215094
14942,2021,1699999.999999999,1355252.3794769472,0.22664055615779155
14942,2122,1400000.0000000007,1448115.8410996054,-0.03379105490181722
14942,2223,1400000.0000000007,1301570.9149362883,0.0729003055718156
14942,2324,1400000.0000000007,1393141.5159523012,0.0049109562065812185
14990,2021,13889999.99999998,3782569.4212912847,1.300765636971736
14990,2122,9259999.999999993,9791422.332847148,-0.055802681585646496
14990,2223,9259999.999999993,8341990.382337256,0.10440220580449022
14990,2324,5250000.000000004,7664756.390017258,-0.3784046530908842
14990,2425,5250000.000000004,4882010.759107992,0.07267090080315874
15004,2324,420000.00000000023,1046187.7638030002,-0.9126534237419133
15033,2021,1656614.000000001,3833648.4553074576,-0.8390411888641438
15039,2021,750000.0000000005,689902.4018135378,0.08352306559061873
15039,2122,750000.0000000005,688812.3956251973,0.08510425760722029
15039,2223,660000.0000000003,591866.6326704698,0.10895850816764785
15190,2021,1299999.9999999974,1591308.901199155,-0.20219262141589311
15219,2021,2399999.9999999995,2500113.8014620207,-0.040867514069033106
15219,2122,2399999.9999999995,2652137.2664629035,-0.09989709323163076
15219,2223,2599999.9999999995,2435625.659308998,0.06530777722266734
15219,2324,2599999.9999999995,3289554.749997726,-0.23524077624412953
15219,2425,2599999.9999999995,2918956.8574280683,-0.11571486682030141
15219,2526,1490000.0,2194350.279987236,-0.3871098827473034
15242,2122,1506012.9999999965,3202232.1551988022,-0.754382353652872
15354,2021,36144306.999999955,7380176.9001832465,1.5887218449525093
15444,2021,12039999.999999987,5695061.636514113,0.74863502012278
15444,2122,12039999.999999987,7877757.143499742,0.4241912029841082
15444,2223,12039999.999999987,9103347.452209426,0.27959224210764333
15444,2324,3769999.999999997,5070270.677797785,-0.2963192028438737
15466,2021,21880000.0,10425002.441173684,0.7413659757036015
15466,2122,21880000.0,18765416.179888837,0.15355736669481246
15466,2223,21880000.0,18974995.8001905,0.14245087560594527
15466,2324,21880000.0,19804358.19688047,0.09967095312059371
15466,2425,10419999.999999981,18164559.736829102,-0.5557453921607021
