player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Paul Argney,1426218,Le Havre,1662,france,2526,90,1,1,6.7,0,0,0,,0.0,2,0,0.0,0,3,33.33,1,23,24,80.0,0,0.0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,20260326,0,0,0,0,0,0,0.0,5,1,1,0,0,0,-0.03,0,0.0,0,1,0,6,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,6,0,1,0,0,0,1,1,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,3,0,0,0,0.0,9,7,23,30,6.7,0,0,37,0,0,0
Maxima Goffi,1937040,Lille,1643,france,2526,38,1,0,6.7,0,0,0,,0.01,0,1,100.0,1,2,66.67,7,12,19,86.36,2,66.67,1,0,0,0,5,0,0,0,0,1,1,0,0,0,20260326,0,2,0,0,1,0,0.0,0,1,1,0,0,0,,2,66.67,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,100.0,0,1,1,100.0,0,0,1,1,4,66.67,3,7,15,22,6.7,0,0,33,0,0,0
Conrad Jaden Egan-Riley,1131448,Olympique de Marseille,1641,france,2526,549,10,7,6.7,0,0,0,,0.41,11,0,0.0,35,14,45.16,151,310,461,93.13,8,61.54,5,0,0,0,27,1,0,0,1,28,9,0,1,1,20260326,3,15,0,1,4,0,0.0,1,7,7,0,0,0,,12,54.55,0,0,0,34,1,2,0,0,4.0,0,0,0,0,0.0,0,0,0,0,43,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,33.33,0,7,4,57.14,2,20,3,1,20,57.14,31,174,321,495,60.3,0,0,567,4,1,0
Abu Francis,988801,Toulouse,1681,france,2526,532,8,7,6.7,0,0,0,0.13,0.17,6,0,0.0,29,1,9.09,80,117,197,82.77,7,77.78,2,0,0,0,33,0,0,4,1,10,8,0,0,4,20260326,4,16,1,1,5,0,0.0,0,7,7,0,0,0,,26,65.0,0,0,0,41,8,1,0,0,3.0,0,0,0,0,0.0,0,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,5,2,0,3,75.0,0,19,14,73.68,1,10,4,0,33,67.35,11,108,130,238,53.6,6,0,314,4,2,0
Jonathan Gradit,369650,RC Lens,1648,france,2526,809,10,10,6.7,0,0,0,0.11,0.2,12,1,33.33,62,14,42.42,185,248,433,91.54,14,51.85,13,0,0,0,32,0,0,1,2,51,10,0,1,1,20260326,3,33,1,0,15,0,0.0,1,8,5,3,0,0,,29,59.18,0,0,0,40,16,2,0,0,9.0,0,0,0,1,0.0,0,0,0,0,48,2,0,1,0,0,0,0,0,0,0,0.0,0,0,1,1,1,0,3,60.0,0,17,12,70.59,2,23,5,3,43,56.58,33,213,260,473,67.0,2,0,604,9,2,0
Abdallah Sima,1029018,RC Lens,1648,france,2526,448,16,3,6.69,1,2,3,0.75,1.02,3,5,50.0,40,4,66.67,72,38,110,76.92,12,60.0,8,0,0,0,22,0,1,4,0,7,15,0,0,8,20260326,2,31,0,0,7,0,8.33,0,6,4,2,1,0,,18,43.9,1,0,0,33,1,9,0,0,0.0,0,0,0,0,0.0,0,0,0,0,71,6,0,0,0,0,0,0,0,0,0,448.0,0,0,10,2,4,4,3,33.33,0,7,5,71.43,9,3,9,10,30,49.18,6,97,46,143,100.4,12,0,246,8,2,0
Lasso Coulibaly,1126588,Auxerre,1646,france,2526,287,14,1,6.69,0,0,0,0.24,0.35,0,4,25.0,27,4,50.0,48,27,75,80.65,2,100.0,0,0,0,0,27,0,0,2,0,0,13,0,0,5,20260326,3,21,0,0,8,0,0.0,0,5,4,1,0,0,,30,58.82,0,0,0,18,5,3,0,2,1.0,0,0,0,0,0.0,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0,0.0,0,1,3,1,1,1,14,73.68,0,6,5,83.33,3,2,19,16,32,60.38,8,59,34,93,87.0,4,0,187,10,1,0
Santiago Hidalgo,1199247,Toulouse,1681,france,2526,1013,23,10,6.69,4,4,8,2.19,0.63,6,1,11.11,66,5,71.43,107,60,167,74.22,13,28.26,33,0,0,0,52,3,0,6,1,8,23,0,0,22,20260326,15,122,0,0,29,0,15.38,0,10,8,2,4,0,,56,38.62,1,0,0,58,4,9,2,7,1.0,0,0,0,0,0.0,0,0,0,0,153,13,0,0,1,0,0,0,0,0,0,253.25,0,0,20,6,11,9,5,17.24,0,28,14,50.0,9,14,29,9,69,36.13,7,152,73,225,153.9,26,1,474,24,4,0
Godson Kyeremeh,975300,Le Havre,1662,france,2526,363,11,3,6.69,1,1,2,1.05,0.28,1,5,33.33,25,1,33.33,34,17,51,80.95,1,16.67,5,0,0,0,9,1,0,1,1,3,11,0,0,3,20260326,2,24,0,0,7,0,20.0,0,2,2,0,1,0,,26,57.78,1,0,0,12,0,5,0,3,0.0,0,0,0,0,0.0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,363.0,0,0,4,1,2,2,3,30.0,0,6,6,100.0,5,3,10,15,27,52.94,3,42,21,63,73.6,5,0,146,17,0,0
Bamo Meïté,1131541,Lorient,1656,france,2526,1606,20,18,6.69,0,3,3,0.7,0.43,7,2,20.0,103,21,40.38,258,363,621,84.95,54,58.06,39,0,0,0,49,2,1,0,3,97,20,0,0,6,20260326,8,81,0,0,24,0,0.0,0,24,22,2,0,0,,47,52.81,0,0,0,110,12,7,0,1,13.0,0,0,0,2,0.0,0,0,0,0,156,1,0,0,0,0,0,0,0,0,0,0.0,0,0,5,1,5,1,7,58.33,0,21,13,61.9,7,18,12,10,101,55.49,52,317,414,731,133.8,6,0,1062,19,4,0
Warren Kamanzi,1048366,Toulouse,1681,france,2526,678,18,6,6.68,0,1,1,0.58,0.69,2,1,10.0,73,2,33.33,137,90,227,89.02,2,18.18,9,0,0,0,22,0,0,4,0,14,18,0,0,6,20260326,3,31,0,0,7,0,0.0,0,14,13,1,0,0,,31,58.49,0,0,0,28,6,8,0,1,1.0,0,0,0,0,0.0,0,0,0,1,56,4,0,0,0,0,0,0,0,0,0,0.0,0,0,6,3,4,1,10,62.5,0,15,9,60.0,8,6,16,10,33,51.56,6,160,95,255,120.3,9,0,378,6,1,0
Nathaniel Adjei,1103079,Lorient,1656,france,2526,317,9,3,6.68,0,0,0,,0.04,3,0,0.0,20,12,60.0,79,118,197,92.06,5,38.46,8,0,0,0,13,0,0,0,0,17,6,0,0,1,20260326,1,13,1,0,3,0,0.0,1,4,4,0,0,0,,7,58.33,0,0,0,17,4,0,0,0,1.0,0,0,0,0,0.0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,5,4,80.0,0,5,0,0,12,48.0,20,89,125,214,40.1,0,0,258,2,0,0
Djibirin Harouna,2318284,Angers,1684,france,2526,323,15,1,6.68,2,1,3,1.05,0.6,1,3,33.33,24,1,33.33,36,17,53,69.74,9,64.29,5,0,0,0,22,1,0,2,0,7,15,0,0,7,20260326,8,38,0,0,9,0,28.57,0,5,4,1,2,0,,17,34.0,1,0,1,23,4,4,1,0,0.0,0,0,0,0,0.0,0,0,0,0,59,3,0,0,0,0,0,0,0,0,0,161.5,0,0,3,4,2,3,3,23.08,0,7,4,57.14,4,2,13,9,26,40.63,3,52,24,76,100.2,7,0,168,8,2,0
Carlens Arcus,794373,Angers,1684,france,2526,2015,24,24,6.68,0,3,3,0.29,1.49,29,11,28.95,151,42,48.84,373,589,962,87.61,25,64.1,14,0,0,0,91,3,0,2,7,65,24,0,0,6,20260326,14,67,0,3,31,0,0.0,0,27,24,3,0,0,,54,50.47,0,0,0,136,31,16,0,0,2.0,0,0,0,1,0.0,0,0,0,0,210,5,0,0,0,0,0,0,0,0,0,0.0,0,0,2,7,6,1,2,40.0,0,36,27,75.0,16,58,5,38,79,54.11,86,466,632,1098,160.3,9,1,1533,16,6,0
Jeffrey de Lange,803034,Olympique de Marseille,1641,france,2526,360,4,4,6.68,0,0,0,,0.0,5,0,0.0,1,10,31.25,3,85,88,78.57,0,0.0,0,0,0,0,25,0,0,0,1,1,4,0,0,0,20260326,1,1,0,1,0,0,0.0,13,8,7,1,0,0,-2.16,0,0.0,0,0,0,24,0,1,0,0,0.0,0,0,0,0,0.0,0,0,0,0,25,0,1,0,0,1,9,2,11,0,3,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,10,0,0,0,0.0,32,20,92,112,26.7,0,0,135,0,0,0
Alexsandro Ribeiro,1049775,Lille,1643,france,2526,515,8,7,6.68,0,0,0,0.37,0.04,9,0,0.0,17,19,52.78,102,306,408,90.07,20,68.97,9,0,0,0,30,0,0,0,2,34,8,0,1,0,20260326,1,21,0,0,10,0,0.0,6,5,4,1,0,0,,19,61.29,0,0,0,45,11,0,0,0,3.0,0,0,0,0,0.0,0,0,0,0,55,0,0,1,0,0,0,0,0,0,0,0.0,0,0,7,0,5,2,2,66.67,0,10,8,80.0,0,20,3,0,39,65.0,36,127,326,453,53.4,7,0,546,8,0,0
Abdoul Ouattara,1930811,RC Strasbourg,1659,france,2526,1437,23,15,6.67,2,0,2,2.17,0.88,13,3,20.0,112,6,66.67,236,356,592,90.38,1,16.67,5,0,0,0,77,4,1,6,4,25,23,0,0,8,20260326,5,39,0,1,10,0,8.7,0,20,19,1,2,0,,31,47.69,0,0,0,63,14,5,0,1,1.0,0,0,0,0,0.0,0,0,0,1,127,3,0,0,2,0,0,0,0,0,0,718.5,0,0,14,9,8,9,5,29.41,0,19,11,57.89,5,17,17,15,32,45.07,9,275,380,655,153.5,23,1,901,7,2,0
Aiyegun Tosin,875548,Lorient,1656,france,2526,882,20,10,6.67,4,0,4,4.71,0.56,4,0,0.0,58,6,66.67,84,44,128,78.05,4,28.57,10,0,0,1,16,1,4,4,0,6,19,0,0,13,20260326,2,47,0,0,11,0,17.39,0,13,11,2,4,0,,23,38.33,0,0,1,36,2,10,0,1,0.0,0,0,1,0,0.0,0,0,0,0,81,3,0,0,4,0,0,0,0,0,0,220.5,0,0,18,5,9,10,9,39.13,0,4,4,100.0,10,5,23,4,27,36.49,9,112,52,164,126.8,23,0,284,10,1,0
