player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Mile Svilar,793986,Roma,2702,italy,2526,2700,30,30,7.08,0,0,0,,0.02,32,0,0.0,12,167,37.78,81,555,636,69.74,7,70.0,3,0,0,0,243,0,0,0,13,15,30,0,0,0,20260326,1,4,1,0,0,0,0.0,183,23,17,6,0,0,6.19,7,87.5,0,19,0,276,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,279,0,4,0,0,15,50,36,88,1,21,0.0,0.0,0,0,0,0,0,0,0.0,14,3,2,66.67,0,57,0,0,14,77.78,442,300,612,912,212.5,0,0,1223,7,0,0
Lucas Da Cunha,911848,Como,2704,italy,2526,2095,28,24,7.08,3,3,6,4.33,3.98,46,21,32.31,298,52,57.14,698,651,1349,89.4,16,44.44,20,0,0,0,135,8,5,6,6,15,28,0,0,17,20260326,23,98,0,0,29,0,10.71,0,18,16,2,2,1,,76,49.35,0,0,2,160,14,33,3,0,1,0,0,2,0,100.0,0,2,0,0,255,9,0,0,0,0,0,0,0,0,0,698.33,0.0,1,11,17,12,10,17,62.96,0,43,22,51.16,33,90,27,65,92,48.42,91,820,689,1509,198.3,28,2,1821,16,4,0
Francesco Acerbi,126816,Inter,2697,italy,2526,1027,14,11,7.08,0,0,0,0.37,0.44,11,2,100.0,41,17,45.95,208,426,634,94.49,39,68.42,18,0,0,0,37,0,1,0,5,73,14,0,0,0,20260326,1,30,0,0,12,0,0.0,3,12,9,3,0,0,,20,62.5,0,0,1,37,15,3,0,2,13,0,0,0,0,0.0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,2,1,1,100.0,0,9,6,66.67,3,18,1,2,59,66.29,37,233,438,671,99.1,3,3,825,10,2,0
Keinan Davis,830858,Udinese,2695,italy,2526,1827,26,24,7.07,10,3,13,8.69,1.78,7,0,0.0,107,7,77.78,178,89,267,77.62,55,44.35,69,0,0,0,66,5,4,10,1,23,26,0,0,33,20260326,5,150,0,0,37,0,23.26,0,26,24,2,10,0,,85,51.2,1,0,0,77,1,26,8,10,3,0,0,4,0,100.0,0,4,0,2,184,13,0,0,1,0,0,0,0,0,0,182.7,0.0,0,38,5,13,20,29,69.05,0,11,5,45.45,26,8,42,3,140,48.28,9,244,100,344,183.8,43,3,642,45,5,0
Adrián Bernabé,934384,Parma,2690,italy,2526,2127,27,26,7.07,3,1,4,2.17,2.89,47,17,21.52,293,66,66.0,542,383,925,84.63,4,22.22,14,0,0,0,94,7,2,18,0,18,27,0,0,17,20260326,27,92,0,0,13,0,6.52,0,30,25,5,2,1,,96,55.17,0,0,1,168,13,49,2,1,5,0,0,0,0,0.0,0,0,0,0,304,10,0,0,1,0,0,0,0,0,0,709.0,0.0,7,14,32,17,11,15,41.67,0,33,20,60.61,49,97,36,79,100,52.08,100,673,420,1093,190.8,46,1,1486,48,0,0
Bremer,885197,Juventus,2687,italy,2526,1545,19,18,7.06,3,3,6,1.81,1.08,14,0,0.0,94,35,43.21,338,511,849,88.81,44,53.66,38,0,0,0,77,0,1,2,7,66,19,0,0,2,20260326,2,63,0,0,16,0,27.27,6,16,13,3,2,1,,26,50.98,2,0,0,107,18,8,0,0,8,0,0,0,0,0.0,0,0,0,0,127,1,0,0,1,0,0,0,0,0,0,515.0,0.0,0,9,2,4,5,1,16.67,0,17,11,64.71,8,40,6,1,70,52.63,81,405,551,956,134.2,11,2,1151,8,3,0
Wesley,1134200,Roma,2702,italy,2526,2117,26,24,7.06,4,0,4,1.39,3.35,23,18,21.43,278,21,30.0,476,232,708,79.19,19,43.18,25,0,0,0,100,8,2,5,8,54,26,0,0,24,20260326,27,150,0,0,31,0,18.18,0,14,9,5,4,0,,114,47.7,0,0,0,186,18,27,0,1,5,0,0,0,0,0.0,0,0,0,1,380,10,0,1,4,0,0,0,0,0,0,529.25,0.0,0,16,6,7,10,14,24.56,0,50,33,66.0,27,47,57,84,133,47.0,70,616,278,894,183.6,22,3,1583,50,5,1
Christian Pulišić,817957,Milan,2692,italy,2526,1291,23,15,7.06,8,3,11,7.21,3.5,10,11,35.48,188,5,38.46,329,127,456,86.53,9,36.0,16,1,0,0,42,8,9,10,0,9,23,0,0,16,20260326,7,72,0,0,10,0,17.78,0,8,8,0,8,0,,50,47.17,0,0,0,71,3,32,6,3,1,0,0,1,0,0.0,0,0,0,0,179,12,0,0,2,0,0,0,0,0,0,161.38,0.0,0,37,8,12,23,19,41.3,0,12,7,58.33,32,23,46,31,59,45.04,13,383,144,527,162.3,45,3,803,19,0,0
Leonardo Spinazzola,148899,Napoli,2714,italy,2526,1579,26,18,7.05,3,3,6,1.02,2.6,32,16,29.63,173,44,53.01,341,270,611,78.84,1,20.0,4,0,0,0,80,2,0,5,1,30,25,0,0,10,20260326,7,56,0,1,8,0,15.79,0,16,14,2,1,2,,37,41.57,0,0,0,164,4,26,0,2,2,0,1,0,0,0.0,0,0,0,0,287,7,0,0,3,0,0,0,0,0,0,526.33,0.0,0,10,9,7,7,13,31.71,0,17,9,52.94,25,73,41,54,38,40.43,83,455,320,775,176.3,19,1,1157,7,1,0
Pietro Terracciano,136856,Milan,2692,italy,2526,124,2,1,7.05,0,0,0,,0.0,4,0,0.0,2,7,77.78,5,24,29,93.55,0,0.0,0,0,0,0,11,0,0,0,1,1,2,0,0,0,20260326,0,0,0,0,0,0,0.0,6,0,0,0,0,0,0.2,0,0.0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,1,0,0,0,1,3,4,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,4,0,0,0,0.0,9,7,24,31,14.1,0,0,42,0,0,0
Adrian Šemper,814876,Pisa,2737,italy,2526,1530,17,17,7.05,0,0,0,,0.04,34,0,0.0,36,151,42.42,117,194,311,60.04,9,90.0,1,0,0,0,140,0,0,0,4,16,17,2,0,0,20260326,1,2,0,1,0,0,0.0,107,25,18,7,0,0,-0.83,1,50.0,0,19,0,207,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,211,0,6,0,0,3,36,23,60,0,16,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,57,0,0,10,83.33,356,274,244,518,119.8,0,2,681,2,0,0
Simone Scuffet,284349,Pisa,2737,italy,2526,630,7,7,7.04,0,0,0,,0.02,24,0,0.0,17,73,48.99,52,108,160,67.51,3,100.0,0,0,0,0,47,0,0,0,1,9,7,0,0,0,20260326,0,0,0,0,0,0,0.0,33,15,15,0,0,0,-0.49,3,100.0,0,3,0,77,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,77,0,4,0,0,1,12,1,14,0,4,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,39,0,0,6,100.0,149,112,125,237,49.3,0,0,288,4,0,0
Bryan Cristante,186855,Roma,2702,italy,2526,2414,29,28,7.04,2,1,3,1.81,2.26,75,3,21.43,409,105,50.72,808,533,1341,80.73,83,51.88,77,0,0,0,145,2,2,12,9,48,29,0,0,16,20260326,16,164,0,2,51,0,5.26,0,19,13,6,2,0,,69,44.23,2,0,2,320,19,23,0,0,4,0,0,0,0,0.0,0,0,0,0,392,13,0,0,0,0,0,0,0,0,0,1207.0,0.0,0,29,9,18,8,11,64.71,0,53,28,52.83,23,160,17,14,152,48.1,207,1056,605,1661,204.1,38,1,1985,7,6,0
Marco Palestra,1397736,Cagliari,2719,italy,2526,2511,29,28,7.04,1,4,5,1.21,2.86,19,25,26.32,131,21,50.0,281,334,615,85.06,13,41.94,18,0,0,0,90,6,0,8,4,33,29,0,0,20,20260326,15,127,0,1,33,0,5.0,0,39,34,5,1,0,,187,63.18,0,0,0,108,16,26,0,5,3,0,1,0,0,0.0,0,0,0,0,325,3,0,0,1,0,0,0,0,0,0,2511.0,0.0,0,12,8,8,4,52,54.17,0,46,28,60.87,25,38,96,95,200,61.16,42,339,384,723,204.1,20,1,1372,89,3,0
Lautaro Martínez,823984,Inter,2697,italy,2526,1905,25,23,7.04,14,4,18,11.56,1.96,23,2,12.5,189,16,61.54,294,115,409,78.2,23,47.92,25,0,0,0,50,11,15,22,0,17,25,0,0,28,20260326,8,118,0,1,41,0,16.87,0,17,14,3,14,0,,76,44.97,4,0,3,114,5,32,5,7,0,0,0,0,0,0.0,0,0,0,0,238,23,0,0,5,0,0,0,0,0,0,136.07,0.0,0,73,10,29,32,18,46.15,0,20,11,55.0,32,34,39,16,99,45.62,26,389,134,523,175.9,83,3,895,39,3,0
Junior Messias,888219,Genoa,2713,italy,2526,529,15,4,7.03,3,0,3,1.62,0.72,12,3,23.08,76,18,72.0,111,46,157,76.59,10,40.0,15,0,0,0,33,0,0,4,0,10,15,0,0,9,20260326,2,46,0,0,7,0,18.75,0,4,4,0,2,1,,51,62.2,0,0,0,48,5,4,3,0,1,0,0,1,0,100.0,0,1,0,0,107,6,0,0,0,0,0,0,0,0,0,176.33,0.0,0,9,7,5,7,19,57.58,0,14,6,42.86,4,17,33,13,61,57.01,25,146,59,205,105.5,16,1,383,18,0,0
Frank Anguissa,787941,Napoli,2714,italy,2526,1035,14,11,7.03,4,1,5,2.22,1.07,10,4,26.67,107,8,50.0,255,232,487,84.99,31,60.78,20,0,0,0,59,1,1,2,4,11,14,0,0,17,20260326,11,65,0,1,13,0,21.05,0,12,12,0,4,0,,38,45.78,2,0,1,86,12,11,1,0,3,0,0,0,0,0.0,0,0,0,1,142,3,0,0,1,0,0,0,0,0,0,258.75,0.0,0,16,3,9,8,8,53.33,0,16,13,81.25,11,20,15,15,69,51.49,16,312,261,573,98.4,19,3,758,14,1,0
Alberto Paleari,259281,Torino,2696,italy,2526,1890,21,21,7.03,0,0,0,,0.06,19,0,0.0,43,153,39.13,115,322,437,64.45,13,92.86,1,0,0,0,171,0,0,0,7,24,21,0,0,0,20260326,2,3,0,1,0,0,0.0,130,35,28,7,0,0,-1.12,2,50.0,0,20,0,241,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,244,0,11,0,0,13,36,20,57,1,17,0.0,0.0,0,0,0,0,0,0,0.0,13,0,0,0.0,0,37,0,0,15,83.33,391,321,357,678,147.6,0,1,886,5,1,0
Marc-Oliver Kempf,226974,Como,2704,italy,2526,1758,27,21,7.03,4,0,4,2.62,0.74,20,0,0.0,73,30,35.29,393,815,1208,90.01,67,65.69,35,0,0,0,71,2,2,1,9,113,25,0,0,3,20260326,13,71,1,0,21,0,26.67,33,13,11,2,4,0,,31,46.27,3,0,0,134,5,6,1,0,15,0,0,0,1,0.0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,439.5,0.0,0,14,1,8,6,1,33.33,0,14,7,50.0,6,58,3,0,98,57.99,85,497,845,1342,175.7,15,2,1592,16,2,0
Alessandro Circati,1155423,Parma,2690,italy,2526,1946,23,23,7.03,1,0,1,0.7,0.42,30,0,0.0,109,66,54.55,325,686,1011,87.53,65,62.5,39,0,0,0,65,0,0,2,8,115,23,0,0,3,20260326,4,68,1,0,27,0,20.0,4,26,21,5,1,0,,44,60.27,0,0,0,144,18,7,0,0,23,0,0,0,1,0.0,0,0,0,0,170,0,0,0,1,0,0,0,0,0,0,1946.0,0.0,0,5,0,2,1,2,100.0,0,27,16,59.26,7,70,2,2,109,61.58,121,414,741,1155,161.6,5,1,1427,15,5,0
Manu Koné,974087,Roma,2702,italy,2526,2302,26,26,7.02,2,2,4,2.11,1.95,12,0,0.0,345,35,62.5,713,424,1137,90.6,24,48.98,25,0,0,0,121,3,1,9,11,26,26,0,0,34,20260326,24,140,0,2,44,0,9.52,0,19,16,3,2,0,,120,51.06,1,0,1,118,16,24,0,2,3,0,0,0,0,0.0,0,0,0,0,229,11,0,0,1,0,0,0,0,0,0,1151.0,0.0,0,11,10,7,5,28,62.22,0,48,26,54.17,24,19,45,1,144,50.7,56,796,459,1255,182.6,21,1,1642,48,2,0
Fikayo Tomori,788255,Milan,2692,italy,2526,2140,27,25,7.02,0,2,2,0.59,0.9,20,4,25.0,176,43,48.31,485,730,1215,90.0,15,45.45,18,0,0,0,65,2,0,3,9,88,26,0,0,3,20260326,18,69,0,0,29,0,0.0,0,17,16,1,0,0,,70,57.85,0,0,0,135,26,4,0,2,21,0,0,0,1,0.0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,2,4,2,3,60.0,0,60,35,58.33,4,47,5,16,85,55.19,89,577,773,1350,182.5,9,1,1785,7,5,0
Scott McTominay,879346,Napoli,2714,italy,2526,2073,25,23,7.02,7,3,10,7.27,1.2,5,1,14.29,178,20,71.43,467,364,831,88.12,39,59.09,27,0,0,0,105,1,7,19,8,44,25,0,0,43,20260326,10,122,1,2,18,0,9.72,0,21,19,2,6,1,,92,49.2,2,0,2,112,17,17,1,4,9,0,0,0,0,0.0,0,0,0,0,231,19,0,0,4,0,0,0,0,0,0,296.14,0.0,5,40,32,27,26,19,43.18,0,26,11,42.31,17,18,44,7,131,51.78,28,539,404,943,175.4,72,2,1370,53,1,0
David Neres,850993,Napoli,2714,italy,2526,925,16,10,7.01,3,3,6,1.54,3.21,5,13,24.53,141,4,66.67,203,67,270,81.57,4,22.22,14,0,0,0,28,9,0,7,0,2,16,0,0,12,20260326,2,74,0,0,19,0,17.65,0,7,6,1,3,0,,36,37.5,0,0,1,61,1,21,3,0,3,0,0,0,0,0.0,0,0,0,0,185,8,0,0,0,0,0,0,0,0,0,308.33,0.0,1,6,11,6,4,19,38.0,0,10,5,50.0,21,6,50,53,40,35.09,6,253,78,331,112.2,17,3,564,7,3,0
Evan Ndicka,848287,Roma,2702,italy,2526,2106,24,24,7.01,3,0,3,1.78,0.8,26,0,0.0,89,75,55.56,365,809,1174,90.31,65,59.09,45,0,0,0,108,1,1,2,10,100,24,0,0,4,20260326,7,85,0,5,27,0,16.67,2,17,11,6,3,0,,57,58.76,1,0,0,126,30,6,1,0,9,0,0,0,0,0.0,0,0,0,0,152,1,0,0,1,0,0,0,0,0,0,702.0,0.0,0,17,1,12,4,4,50.0,0,19,12,63.16,6,50,8,1,122,58.94,135,442,858,1300,168.3,18,1,1598,34,5,0
Davide Bartesaghi,1390489,Milan,2692,italy,2526,1867,24,20,7.01,2,0,2,0.99,3.24,37,34,27.42,203,38,55.07,414,307,721,86.45,18,41.86,25,0,0,0,50,3,0,6,6,45,24,0,0,17,20260326,15,84,0,2,14,0,10.53,2,17,16,1,2,0,,64,52.03,0,0,0,113,9,36,2,4,9,0,0,0,2,0.0,0,0,0,0,277,1,0,0,0,0,0,0,0,0,0,933.5,0.0,4,9,10,7,6,9,39.13,0,43,27,62.79,36,72,23,124,82,49.4,69,483,351,834,168.3,19,1,1370,12,2,0
Rolando Mandragora,548178,Fiorentina,2693,italy,2526,2003,28,25,7.01,6,2,8,4.32,2.4,35,16,25.0,194,31,36.9,372,323,695,84.04,31,62.0,19,0,0,0,57,3,0,18,1,29,28,0,0,9,20260326,14,75,0,0,29,1,10.91,0,31,24,7,4,2,,83,59.71,1,0,1,132,12,30,4,0,5,0,0,1,0,100.0,0,1,0,1,218,8,0,0,1,0,0,0,0,0,0,333.83,8.33,12,23,32,24,13,2,22.22,0,37,19,51.35,30,86,9,64,114,60.32,84,477,350,827,196.3,55,1,1161,47,6,0
Máximo Perrone,1086286,Como,2704,italy,2526,2148,28,26,7.01,3,4,7,1.96,2.53,55,2,25.0,265,47,61.84,774,800,1574,91.3,12,54.55,10,0,0,0,102,4,3,2,11,24,28,0,0,18,20260326,23,90,0,3,33,0,23.08,0,16,13,3,2,1,,70,46.67,0,0,0,150,19,29,2,0,3,0,2,0,1,0.0,0,0,0,0,212,6,0,0,1,0,0,0,0,0,0,716.0,0.0,0,7,6,5,6,8,53.33,0,44,28,63.64,27,85,15,8,82,47.67,76,880,844,1724,196.3,13,2,1979,18,7,0
Ismael Koné,1134351,Sassuolo,2793,italy,2526,2182,27,26,7.01,5,0,5,3.84,1.57,21,2,50.0,188,46,82.14,390,348,738,91.0,6,35.29,11,0,0,0,66,1,3,2,2,27,27,0,0,19,20260326,11,69,0,2,18,0,29.41,0,31,28,3,5,0,,84,59.15,0,0,0,73,11,19,0,0,4,0,0,0,0,0.0,0,0,0,0,152,6,0,1,5,0,0,0,0,0,0,436.4,0.0,0,10,7,6,9,22,64.71,0,22,12,54.55,19,30,34,4,90,56.6,56,436,375,811,189.2,17,1,1108,42,2,1
Nicola Zalewski,984184,Atalanta,2686,italy,2526,1470,26,19,7.0,2,4,6,2.43,3.86,33,25,24.04,149,32,50.79,233,161,394,76.21,13,46.43,15,0,0,0,87,10,3,10,0,18,26,0,0,18,20260326,8,87,0,0,16,0,6.67,0,9,7,2,0,2,,85,54.14,0,0,1,123,12,28,0,1,0,0,0,0,0,0.0,0,0,0,1,292,4,0,0,2,0,0,0,0,0,0,735.0,0.0,2,12,18,14,6,22,41.51,0,21,16,76.19,28,55,53,104,98,52.97,63,326,191,517,182.0,30,0,958,43,3,0
Matías Pérez,1801193,Lecce,2689,italy,2526,32,1,1,7.0,0,0,0,,0.01,0,0,0.0,4,0,0.0,7,7,14,93.33,0,0.0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,20260326,1,1,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,1,0,1,0,0,2,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,1,0,1,0,0.0,1,8,7,15,7.0,0,0,25,0,0,0
Edoardo Goldaniga,295133,Como,2704,italy,2526,14,2,0,7.0,0,0,0,,0.0,0,0,0.0,1,0,0.0,5,13,18,100.0,1,100.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20260326,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1,100.0,0,5,13,18,7.0,0,0,21,0,0,0
Mattéo Guendouzi,852404,Lazio,2699,italy,2526,1430,16,16,6.99,2,1,3,1.3,1.16,19,7,35.0,193,37,66.07,387,257,644,87.62,6,54.55,5,0,0,0,62,1,1,2,8,14,16,0,1,6,20260326,11,48,0,2,17,0,12.5,0,12,11,1,2,0,,43,50.0,0,0,2,91,11,15,0,0,6,0,0,0,0,0.0,0,0,0,0,137,7,0,1,2,0,0,0,0,0,0,715.0,0.0,0,7,9,6,8,8,47.06,0,14,7,50.0,15,38,17,20,49,50.52,56,455,280,735,111.9,16,0,911,21,6,0
Nemanja Matić,44241,Sassuolo,2793,italy,2526,2189,26,25,6.99,1,1,2,0.33,1.02,77,1,9.09,251,94,57.67,563,633,1196,85.31,30,61.22,19,0,0,0,147,1,0,2,5,40,26,0,1,21,20260326,19,89,0,2,21,0,10.0,0,32,29,3,1,0,,83,54.25,0,0,0,206,19,19,1,0,9,0,0,0,0,0.0,0,0,0,0,285,12,0,1,0,0,0,0,0,0,0,2189.0,0.0,0,5,5,4,4,10,50.0,0,39,27,69.23,19,121,20,11,113,55.94,163,711,691,1402,181.8,10,0,1698,36,6,0
Zion Suzuki,905351,Parma,2690,italy,2526,1170,13,13,6.98,0,0,0,,0.08,30,0,0.0,50,123,41.84,95,191,286,62.31,4,100.0,0,0,0,0,110,0,0,0,3,11,13,0,0,0,20260326,1,1,1,0,0,0,0.0,98,20,14,6,0,0,-4.12,3,75.0,0,11,0,173,0,0,0,0,0,0,0,0,0,0.0,2,0,1,0,174,0,3,0,0,9,23,18,41,1,10,0.0,0.0,0,0,0,0,0,0,0.0,9,0,0,0.0,0,47,0,0,7,87.5,294,255,204,459,90.8,0,1,582,3,1,0
Stefan de Vrij,91046,Inter,2697,italy,2526,410,8,5,6.98,0,0,0,0.32,0.09,6,0,0.0,18,8,57.14,113,165,278,93.92,11,52.38,10,0,0,0,16,0,0,1,1,22,6,0,0,0,20260326,0,13,0,0,3,0,0.0,0,4,3,1,0,0,,11,78.57,0,0,0,18,1,1,0,0,1,0,0,0,0,0.0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,2,2,1,100.0,0,9,6,66.67,1,8,1,0,22,62.86,14,128,168,296,41.9,5,0,349,1,1,0
Edoardo Corvi,990411,Parma,2690,italy,2526,1440,16,16,6.98,0,0,0,,0.02,9,0,0.0,15,75,37.69,49,303,352,73.49,2,100.0,0,0,0,0,137,0,0,0,6,17,16,1,0,0,20260326,1,1,2,2,0,0,0.0,118,18,17,1,0,0,2.93,5,83.33,0,15,0,127,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,128,0,9,0,0,12,31,12,44,0,13,0.0,0.0,0,0,0,0,0,0,0.0,12,1,0,0.0,0,16,0,0,7,87.5,199,142,337,479,111.7,0,1,657,5,1,0
Donyell Malen,803039,Roma,2702,italy,2526,803,10,10,6.98,7,0,7,6.62,0.59,0,0,0.0,43,2,100.0,60,12,72,71.29,7,43.75,9,0,0,0,15,0,4,16,1,0,10,0,0,23,20260326,0,53,0,0,8,0,16.28,0,9,6,3,7,0,,19,30.16,0,0,0,29,0,2,0,13,0,0,0,2,0,100.0,0,2,0,0,99,4,0,0,7,0,0,0,0,0,0,114.71,0.0,1,38,5,13,14,9,39.13,0,2,1,50.0,2,3,23,3,26,32.91,2,84,17,101,69.8,43,1,249,8,1,0
Nicolò Cambiaghi,971005,Bologna,2685,italy,2526,1371,24,15,6.98,3,4,7,2.13,2.28,10,16,27.12,133,8,50.0,213,84,297,83.9,6,40.0,9,0,0,0,62,5,2,8,2,5,24,0,1,17,20260326,20,90,0,0,29,0,12.5,0,16,14,2,3,0,,101,55.49,0,0,0,57,6,17,2,4,0,0,0,0,0,0.0,0,0,0,0,165,14,0,1,1,0,0,0,0,0,0,457.0,0.0,0,20,4,10,6,15,46.88,0,27,16,59.26,17,18,32,59,107,54.31,16,264,90,354,167.5,24,2,663,60,3,0
Koni De Winter,1001828,Milan,2692,italy,2526,1553,22,16,6.98,1,1,2,0.69,0.4,15,1,25.0,105,24,36.36,345,623,968,91.49,37,68.52,17,0,0,0,65,0,1,2,7,87,21,0,0,3,20260326,3,47,0,1,24,0,14.29,5,13,12,1,1,0,,34,53.13,1,0,0,90,11,3,0,1,11,0,0,0,1,0.0,0,0,0,0,117,2,0,0,0,0,0,0,0,0,0,1553.0,0.0,0,6,1,4,1,3,50.0,0,23,14,60.87,3,33,6,4,71,60.17,66,404,654,1058,146.5,7,1,1280,8,1,0
Dodô,822518,Fiorentina,2693,italy,2526,2509,29,29,6.98,1,2,3,1.99,3.46,30,28,22.05,290,39,38.61,531,411,942,83.07,14,45.16,17,0,0,0,133,7,1,5,4,43,29,0,0,12,20260326,11,88,0,0,14,0,5.0,0,40,31,9,1,0,,104,59.43,0,0,0,192,22,41,1,2,3,0,0,0,0,0.0,0,0,0,0,423,6,0,0,0,0,0,0,0,0,0,2509.0,0.0,0,11,9,12,3,37,50.68,0,20,13,65.0,41,76,73,127,118,57.28,101,674,460,1134,202.3,20,1,1804,47,6,0
Jhon Lucumí,818481,Bologna,2685,italy,2526,1670,22,19,6.97,1,0,1,0.89,0.29,57,1,100.0,90,92,63.45,380,645,1025,88.82,26,50.98,25,0,0,0,96,0,0,1,6,78,22,0,0,5,20260326,11,54,1,5,13,0,14.29,7,18,14,4,1,0,,50,63.29,1,0,0,129,29,5,0,1,11,0,0,0,0,0.0,0,0,0,0,151,1,0,0,0,0,0,0,0,0,0,1670.0,0.0,0,5,2,4,2,3,100.0,0,32,15,46.88,5,96,3,1,76,58.46,145,464,690,1154,153.4,7,2,1385,15,4,0
Alessio Romagnoli,227864,Lazio,2699,italy,2526,2068,25,24,6.97,0,0,0,1.23,0.35,35,0,0.0,85,47,50.0,418,1021,1439,92.78,46,56.1,36,0,0,0,76,0,2,0,11,100,25,0,0,0,20260326,8,56,0,1,14,0,0.0,55,21,20,1,0,0,,32,61.54,0,0,0,112,26,3,0,0,15,0,0,0,0,0.0,0,0,0,0,122,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,3,3,1,100.0,0,22,12,54.55,3,47,1,2,78,58.21,94,477,1074,1551,174.3,6,2,1779,11,5,0
Sebastiano Esposito,965008,Cagliari,2719,italy,2526,2042,28,26,6.97,4,5,9,2.73,3.32,57,25,25.51,210,51,64.56,345,197,542,74.15,19,45.24,23,0,0,0,73,10,1,8,1,19,28,0,0,23,20260326,24,120,0,1,37,0,10.53,0,26,24,2,4,0,,94,49.21,1,0,2,189,10,50,1,4,4,0,0,0,0,0.0,0,0,0,0,377,8,0,0,2,0,0,0,0,0,0,510.5,0.0,5,20,18,20,10,14,43.75,0,42,25,59.52,50,97,32,98,113,48.5,79,483,248,731,195.2,38,0,1188,38,5,0
Fabiano Parisi,972886,Fiorentina,2693,italy,2526,1364,20,16,6.97,1,1,2,0.87,1.52,24,7,20.0,133,24,44.44,278,210,488,83.99,10,45.45,12,0,0,0,88,3,1,8,1,22,20,0,0,22,20260326,8,72,0,2,11,0,4.55,0,20,15,5,1,0,,95,61.29,0,0,2,93,20,19,0,1,6,1,0,0,1,0.0,0,0,0,1,195,3,0,0,1,0,0,0,0,0,0,1364.0,0.0,0,14,8,8,6,27,58.7,0,17,12,70.59,19,50,46,35,105,59.32,54,343,238,581,139.4,22,0,956,55,5,0
Mario Hermoso,353130,Roma,2702,italy,2526,1458,19,17,6.97,1,1,2,0.62,0.62,21,1,12.5,120,44,42.31,303,543,846,86.06,38,64.41,21,0,0,0,67,1,2,3,5,52,19,0,0,2,20260326,7,63,0,0,29,0,11.11,0,10,8,2,1,0,,44,51.16,1,0,0,137,23,9,0,0,6,0,0,0,0,0.0,0,0,0,0,167,4,0,0,0,0,0,0,0,0,0,1458.0,0.0,0,9,0,3,3,3,33.33,0,27,14,51.85,9,56,9,8,82,56.55,104,391,592,983,132.4,9,1,1204,16,6,0
