player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Guido Rodríguez,609752,Valencia,2828,spain,2526,858,11,9,7.09,2,0,2,0.75,0.39,20,1,100.0,114,18,50.0,219,206,425,87.45,14,53.85,12,0,0,0,53,0,0,2,2,31,11,0,0,11,20260428,16,54,0,1,14,0,18.18,0,12,12,0,2,0,,49,53.85,0,0,0,61,5,5,0,0,6.0,0,0,0,1,0.0,0,0,0,0,88,5,0,0,2,0,0,0,0,0,0,429.0,0.0,0,8,3,6,3,5,55.56,0,26,18,69.23,5,32,9,1,63,53.85,36,264,222,486,78.0,11,1,644,18,4,0,50000.0,2600000.0,M,31.0,Argentina
Paulo Gazzaniga,164343,Girona FC,24264,spain,2526,2653,30,30,7.09,0,0,0,,0.03,71,0,0.0,19,150,31.38,79,586,665,66.24,7,100.0,0,0,0,0,248,0,0,0,6,38,30,0,1,0,20260428,1,3,3,2,1,0,0.0,158,42,35,7,0,0,3.26,5,62.5,0,25,0,339,0,0,0,0,0.0,0,0,0,1,0.0,5,0,0,0,345,0,19,1,0,21,72,31,105,2,21,0.0,0.0,0,0,0,0,0,0,0.0,20,1,1,100.0,0,119,1,0,12,80.0,478,353,651,1004,212.6,0,2,1314,5,4,0,30000.0,1560000.0,K,34.0,Argentina
Takefusa Kubo,880218,Real Sociedad,2824,spain,2526,1365,21,15,7.09,2,4,6,2.34,3.01,10,9,25.71,151,5,35.71,262,91,353,78.62,6,33.33,12,0,0,0,49,6,2,8,0,10,21,0,0,15,20260428,13,78,0,0,7,0,7.69,0,20,19,1,1,1,,107,61.85,1,0,1,96,9,30,1,12,0.0,0,1,0,0,0.0,0,0,0,0,227,7,0,0,0,0,0,0,0,0,0,682.5,0.0,1,18,8,6,12,34,52.31,0,26,17,65.38,29,22,65,35,113,59.16,14,340,109,449,148.8,26,0,803,47,2,0,100192.0,5210000.0,F,24.0,Japan
Pape Gueye,879694,Villarreal,2819,spain,2526,1936,27,23,7.08,4,2,6,3.85,2.69,71,5,35.71,228,82,53.25,433,338,771,80.48,22,55.0,18,0,0,0,101,3,4,9,1,49,27,0,0,17,20260428,6,85,2,3,33,0,9.09,0,23,22,1,2,2,,102,60.36,0,0,0,187,31,24,3,2,7.0,0,1,1,1,100.0,0,1,0,0,267,13,0,0,0,0,0,0,0,0,0,484.0,0.0,1,19,25,23,12,15,53.57,0,36,21,58.33,23,123,28,14,124,59.33,154,570,388,958,191.1,44,1,1340,51,8,0,60192.0,3130000.0,M,27.0,Senegal
Pau Lopez,548848,Real Betis,2816,spain,2526,810,9,9,7.08,0,0,0,,0.01,17,0,0.0,3,45,44.12,19,168,187,76.64,2,100.0,0,0,0,0,58,0,0,0,2,7,9,0,0,0,20260428,1,1,0,1,0,0,0.0,54,11,7,4,0,0,-0.11,3,75.0,0,2,0,57,0,0,0,0,0.0,0,0,0,0,0.0,1,0,1,0,60,0,3,0,0,9,18,11,30,2,5,0.0,0.0,0,0,0,0,0,0,0.0,9,1,1,100.0,0,21,0,0,5,83.33,102,66,178,244,63.7,0,0,329,2,1,0,48077.0,2500000.0,K,31.0,Spain
Rafa Marín,984623,Villarreal,2819,spain,2526,1710,20,18,7.08,1,0,1,0.37,0.64,50,0,0.0,85,60,57.14,292,587,879,90.43,36,55.38,29,0,0,0,55,1,0,0,4,118,20,0,0,0,20260428,8,50,0,2,13,0,20.0,34,22,18,4,1,0,,40,65.57,1,0,0,93,18,5,0,3,15.0,1,0,0,1,0.0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,1710.0,0.0,0,5,0,4,1,1,100.0,0,32,20,62.5,5,75,1,0,76,60.32,105,352,620,972,141.5,5,2,1216,7,1,0,48077.0,2500000.0,D,23.0,Spain
Fermín López,1153270,FC Barcelona,2817,spain,2526,1574,27,16,7.07,6,8,14,6.44,3.99,22,6,17.14,259,32,65.31,482,214,696,87.33,8,38.1,13,0,0,0,74,14,7,12,1,5,27,0,0,17,20260428,20,107,0,2,28,0,10.0,0,17,16,1,4,2,,104,52.53,0,0,2,101,6,32,2,5,0.0,0,0,0,0,0.0,0,0,0,0,220,14,0,0,4,0,0,0,0,0,0,262.33,0.0,0,37,23,27,21,40,57.14,0,45,23,51.11,32,47,70,35,112,51.14,49,566,231,797,191.0,60,4,1159,19,3,0,140192.0,7290000.0,F,22.0,Spain
Mikel Oyarzabal,823622,Real Sociedad,2824,spain,2526,2398,29,27,7.07,14,3,17,14.34,3.24,13,2,11.76,201,15,55.56,313,191,504,76.48,33,32.35,69,0,0,0,81,12,16,16,2,25,29,0,0,42,20260428,15,166,0,2,21,0,18.92,0,39,37,2,10,4,,89,47.85,0,0,1,155,3,39,12,12,3.0,0,0,6,0,100.0,0,6,0,0,314,21,0,0,2,0,0,0,0,0,0,171.29,0.0,2,55,19,24,34,32,60.38,0,21,14,66.67,39,28,53,17,122,42.36,27,436,223,659,205.1,74,3,1097,37,2,0,120192.0,6250000.0,F,28.0,Spain
Edu Expósito,877262,Espanyol,2814,spain,2526,2160,31,27,7.06,1,6,7,1.96,6.3,48,57,25.11,243,55,43.31,426,252,678,77.13,17,43.59,22,0,0,0,101,10,3,9,1,30,31,0,0,36,20260428,21,111,0,1,23,0,2.78,0,32,27,5,0,1,,102,53.4,0,0,0,201,19,71,1,2,2.0,0,1,0,0,0.0,0,0,0,0,451,11,0,0,0,0,0,0,0,0,0,2160.0,0.0,2,9,27,17,10,26,72.22,0,40,23,57.5,70,114,36,227,119,51.74,127,600,279,879,218.9,36,1,1440,37,8,0,36154.0,1880000.0,M,29.0,Spain
Lucas Bergström,996903,Mallorca,2826,spain,2526,450,5,5,7.06,0,0,0,,0.02,7,0,0.0,13,47,41.59,40,38,78,53.79,5,100.0,0,0,0,0,47,0,0,0,2,16,5,0,0,0,20260428,1,1,0,0,0,0,0.0,37,7,4,3,0,0,-0.66,0,0.0,0,3,0,67,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,67,0,9,0,0,6,12,3,15,0,2,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,0,17,0,0,5,83.33,113,95,50,145,35.3,0,0,205,0,1,0,5962.0,310000.0,K,23.0,Finland
Alvaro Odriozola,353250,Real Sociedad,2824,spain,2526,202,5,2,7.05,1,0,1,0.52,0.35,3,2,66.67,8,3,100.0,17,7,24,85.71,1,50.0,1,0,0,0,2,2,0,0,0,3,4,0,0,1,20260428,1,6,0,0,1,0,100.0,0,4,4,0,1,0,,8,61.54,0,0,0,4,1,3,0,0,2.0,0,0,0,0,0.0,0,0,0,1,15,0,0,0,1,0,0,0,0,0,0,202.0,0.0,0,1,0,0,1,0,0.0,0,5,1,20.0,3,4,2,3,9,60.0,3,19,9,28,28.2,1,1,71,3,0,0,52115.0,2710000.0,D,30.0,Spain
Leo Román,1131909,Mallorca,2826,spain,2526,2520,28,28,7.05,0,0,0,,0.07,38,0,0.0,37,196,41.53,147,513,660,70.14,3,75.0,1,0,0,0,201,0,0,0,2,24,28,1,0,0,20260428,0,2,2,1,1,0,0.0,190,44,41,3,0,0,2.88,1,50.0,0,13,0,281,1,0,0,0,0.0,0,0,0,1,0.0,6,0,1,0,285,0,9,0,0,13,55,33,93,1,24,0.0,0.0,0,0,0,0,0,0,0.0,13,1,1,100.0,0,61,0,0,4,66.67,472,372,569,941,197.3,0,2,1173,1,4,0,24038.0,1250000.0,K,25.0,Spain
Gerard Martín,1094827,FC Barcelona,2817,spain,2526,1780,28,22,7.04,0,0,0,0.17,0.88,18,2,15.38,246,45,51.14,637,814,1451,91.09,36,69.23,16,0,0,0,59,1,0,2,7,82,27,0,0,1,20260428,9,42,0,2,14,0,0.0,14,11,10,1,0,0,,47,64.38,0,0,0,142,26,12,0,0,5.0,0,0,0,0,0.0,0,0,0,0,180,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,2,1,3,5,62.5,0,35,23,65.71,12,32,8,13,83,66.4,88,721,872,1593,190.2,6,3,1887,7,6,0,30000.0,1560000.0,D,23.0,Spain
Diego Llorente,305278,Real Betis,2816,spain,2526,866,14,10,7.04,1,0,1,0.8,0.11,11,0,0.0,25,18,41.86,140,353,493,90.29,24,50.0,24,0,0,0,42,0,0,0,2,70,13,0,0,2,20260428,4,37,0,0,8,0,33.33,9,8,7,1,1,0,,24,64.86,0,0,0,53,25,1,0,0,8.0,0,0,0,0,0.0,0,0,0,0,59,0,0,0,1,0,0,0,0,0,0,866.0,0.0,0,3,0,1,2,0,0.0,0,18,8,44.44,1,27,1,0,48,56.47,43,177,369,546,91.5,3,0,721,10,3,0,60192.0,3130000.0,D,32.0,Spain
Sergio Herrera,294377,Osasuna,2820,spain,2526,2970,33,33,7.04,0,0,0,,0.07,37,0,0.0,25,200,41.93,131,523,654,69.8,8,88.89,1,0,0,0,266,0,0,0,7,45,33,1,0,0,20260428,1,3,2,1,2,0,0.0,269,40,32,8,0,0,2.6,4,66.67,0,19,0,283,0,0,0,0,0.0,0,0,0,1,0.0,8,0,0,0,294,0,16,0,0,40,57,47,106,0,26,0.0,0.0,0,0,0,0,0,0,0.0,40,0,0,0.0,0,55,0,0,12,80.0,477,348,589,937,232.2,0,1,1280,4,3,0,40000.0,2080000.0,K,32.0,Spain
Pepelu,826948,Valencia,2828,spain,2526,1905,26,22,7.04,2,0,2,3.52,2.05,92,9,20.93,231,82,53.59,504,538,1042,86.62,27,57.45,20,0,1,1,119,1,2,9,3,59,25,0,0,8,20260428,13,71,1,0,29,0,8.7,3,30,26,4,1,1,,75,59.52,0,0,1,161,18,20,0,1,8.0,0,0,3,0,33.33,0,1,0,0,218,4,0,0,2,0,0,0,0,0,0,952.5,0.0,5,10,13,11,3,7,77.78,0,55,29,52.73,20,151,9,43,102,58.96,153,623,580,1203,175.9,23,1,1504,13,3,0,32115.0,1670000.0,M,27.0,Spain
Marcos Alonso,69408,Celta Vigo,2821,spain,2526,2410,28,27,7.04,1,0,1,2.12,1.79,86,5,27.78,343,121,56.54,789,1091,1880,90.3,37,58.73,26,0,0,0,139,3,1,10,8,139,28,0,0,13,20260428,15,78,0,3,21,0,4.55,7,33,29,4,1,0,,71,57.72,0,0,0,202,27,13,1,0,15.0,0,0,1,2,100.0,0,1,0,0,260,4,0,0,0,0,0,0,0,0,0,2410.0,0.0,4,11,11,9,3,15,75.0,0,38,20,52.63,13,144,20,18,108,58.06,214,939,1143,2082,197.0,22,1,2496,18,5,0,80192.0,4170000.0,D,35.0,Spain
Eric Bailly,606346,Real Oviedo,2851,spain,2526,1044,12,12,7.03,1,0,1,0.29,0.2,18,0,0.0,26,25,35.71,107,321,428,85.09,35,68.63,16,0,0,0,45,0,0,1,4,73,12,0,0,3,20260428,1,32,0,0,13,0,25.0,4,17,14,3,1,0,,22,57.89,1,0,0,75,15,1,0,0,15.0,0,0,0,0,0.0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,0,1044.0,0.0,0,4,0,2,1,5,83.33,0,10,6,60.0,1,40,6,1,57,64.04,70,163,340,503,84.4,4,0,671,7,3,0,36154.0,1880000.0,D,31.0,Cote d'Ivoire
Álvaro Carreras,1085081,Real Madrid,2829,spain,2526,2160,26,24,7.03,2,2,4,0.31,1.4,17,3,10.0,515,32,47.06,893,531,1424,90.53,28,54.9,23,0,0,0,145,1,0,3,10,60,25,0,1,18,20260428,18,92,0,2,17,0,25.0,0,21,17,4,2,0,,86,55.48,0,0,0,149,36,27,1,5,7.0,0,1,0,0,0.0,0,0,0,1,251,8,0,1,1,0,0,0,0,0,0,1080.0,0.0,0,5,3,3,2,16,50.0,0,40,18,45.0,26,37,32,30,114,55.34,68,995,578,1573,175.8,8,1,2127,31,5,0,172308.0,8960000.0,D,22.0,Spain
Carlos Soler,832427,Real Sociedad,2824,spain,2526,1976,28,22,7.03,4,3,7,2.48,3.67,52,23,34.85,284,53,60.23,511,364,875,87.94,8,42.11,11,0,0,0,82,8,4,4,1,25,28,0,1,15,20260428,13,70,1,0,26,0,12.5,1,30,29,1,3,1,,60,50.42,1,0,0,120,14,44,1,0,9.0,0,0,0,0,0.0,0,0,0,0,198,8,0,1,2,0,0,0,0,0,0,494.0,0.0,1,12,20,9,19,12,70.59,0,31,17,54.84,44,76,17,66,68,49.28,88,607,388,995,196.8,32,1,1288,17,3,0,80192.0,4170000.0,M,29.0,Spain
Luis Milla,811629,Getafe,2859,spain,2526,2834,32,32,7.03,0,9,9,1.05,5.45,71,56,29.79,306,76,49.35,588,353,941,77.58,45,56.96,34,0,0,0,192,11,1,8,10,48,32,0,1,23,20260428,31,128,0,2,27,0,0.0,0,31,26,5,0,0,,111,54.15,0,0,0,272,41,70,0,1,7.0,0,2,0,0,0.0,0,0,0,0,476,19,0,1,0,0,0,0,0,0,0,0.0,0.0,3,5,15,10,2,19,54.29,0,50,26,52.0,68,159,35,188,156,54.93,154,797,416,1213,224.8,20,1,1780,42,4,0,28077.0,1460000.0,M,31.0,Spain
Jan Oblak,69768,Atlético Madrid,2836,spain,2526,2520,28,28,7.03,0,0,0,,0.02,49,0,0.0,13,186,45.48,114,487,601,72.85,5,83.33,1,0,0,0,229,0,0,0,10,23,28,0,0,0,20260428,2,3,0,0,0,0,0.0,210,30,24,6,0,0,0.32,3,60.0,0,19,0,224,0,0,0,0,0.0,0,0,0,0,0.0,3,0,0,0,226,0,13,0,0,13,43,20,64,0,8,0.0,0.0,0,0,0,0,0,0,0.0,13,0,0,0.0,0,74,0,0,8,72.73,409,266,559,825,196.7,0,2,1070,4,0,0,400577.0,20830000.0,K,33.0,Slovenia
Iker Benito,1086346,Osasuna,2820,spain,2526,163,5,1,7.02,1,0,1,0.6,0.5,3,3,60.0,12,5,45.45,36,25,61,81.33,1,33.33,2,0,0,0,10,0,0,0,0,5,5,0,0,1,20260428,3,11,0,0,3,0,50.0,0,1,1,0,0,1,,5,35.71,0,0,0,14,2,2,1,0,1.0,0,0,0,0,0.0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,163.0,0.0,0,0,2,1,1,1,33.33,0,1,0,0.0,2,4,3,5,6,35.29,11,45,30,75,35.1,2,1,121,3,1,0,5962.0,310000.0,F,23.0,Spain
Andriy Lunin,857574,Real Madrid,2829,spain,2526,450,5,5,7.02,0,0,0,,0.0,8,0,0.0,6,26,55.32,10,137,147,86.98,1,100.0,0,0,0,0,37,0,0,0,0,2,5,0,1,0,20260428,0,0,0,0,0,0,0.0,26,7,5,2,0,0,-0.36,1,100.0,0,5,0,22,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,23,0,0,1,0,2,8,5,13,1,4,0.0,0.0,0,0,0,0,0,0,0.0,2,1,0,0.0,0,17,0,0,2,100.0,47,27,142,169,35.1,0,0,213,0,0,0,88077.0,4580000.0,K,26.0,Ukraine
Pablo Barrios,1142588,Atlético Madrid,2836,spain,2526,1666,23,20,7.02,1,1,2,1.79,2.08,35,10,32.26,317,45,63.38,594,342,936,88.97,18,56.25,14,0,0,0,114,3,1,10,6,12,23,0,0,25,20260428,13,85,0,4,12,0,4.35,0,16,14,2,1,0,,86,54.78,0,0,1,116,27,20,1,0,2.0,0,0,0,1,0.0,0,0,0,0,227,11,0,0,0,0,0,0,0,0,0,1666.0,0.0,0,6,17,7,6,33,61.11,0,30,16,53.33,20,59,54,31,104,55.03,71,675,377,1052,161.4,23,0,1394,23,0,0,120192.0,6250000.0,M,22.0,Spain
Sofyan Amrabat,359272,Real Betis,2816,spain,2526,1035,13,11,7.02,0,0,0,0.25,0.44,44,0,0.0,119,46,68.66,321,374,695,91.33,4,33.33,8,0,0,0,81,0,0,3,3,13,13,0,0,4,20260428,10,39,0,0,17,0,0.0,0,12,9,3,0,0,,42,57.53,0,0,0,66,10,7,0,0,2.0,0,0,0,0,0.0,0,0,0,0,94,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,7,3,1,4,66.67,0,22,12,54.55,7,63,6,7,46,54.12,67,370,391,761,91.2,7,0,902,16,4,0,120192.0,6250000.0,M,29.0,Morocco
Giovani Lo Celso,798835,Real Betis,2816,spain,2526,1181,20,12,7.01,2,3,5,2.42,2.11,32,14,26.92,259,32,74.42,426,225,651,88.57,9,56.25,7,0,0,0,58,6,2,9,0,5,20,0,0,17,20260428,12,57,0,0,8,0,7.14,0,14,11,3,2,0,,69,57.98,1,0,1,84,5,27,0,4,0.0,0,0,0,1,0.0,0,0,0,0,183,11,0,0,1,0,0,0,0,0,0,590.5,0.0,4,12,16,9,10,14,51.85,0,15,11,73.33,27,46,27,52,78,57.78,43,492,243,735,140.2,28,1,986,40,4,0,100192.0,5210000.0,F,29.0,Argentina
Eduardo Camavinga,973887,Real Madrid,2829,spain,2526,1340,25,14,7.01,1,0,1,1.14,1.81,31,0,0.0,256,44,72.13,506,357,863,91.42,10,58.82,7,0,0,0,78,2,0,3,2,23,24,0,0,9,20260428,13,65,1,2,31,0,8.33,0,14,10,4,1,0,,100,63.29,1,0,1,81,14,13,0,1,10.0,0,0,0,0,0.0,0,0,0,0,129,8,0,0,0,0,0,0,0,0,0,1340.0,0.0,0,4,8,7,2,13,65.0,0,58,34,58.62,13,56,20,2,110,62.86,61,572,372,944,168.2,12,1,1215,29,1,0,240385.0,12500000.0,M,23.0,France
Hugo Sotelo,1120669,Celta Vigo,2821,spain,2526,1266,19,15,7.01,0,2,2,0.09,2.21,28,15,34.88,252,42,64.62,509,352,861,91.99,4,57.14,3,0,0,0,86,5,0,0,0,15,19,0,0,8,20260428,9,48,0,1,26,0,0.0,0,22,19,3,0,0,,44,49.44,0,0,0,75,12,26,0,0,9.0,0,0,0,0,0.0,0,0,0,0,126,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,2,1,1,1,33.33,0,30,15,50.0,26,45,3,43,48,50.0,65,561,375,936,133.1,2,0,1113,14,3,0,14038.0,730000.0,M,22.0,Spain
Toni Martínez,831253,Deportivo Alavés,2885,spain,2526,2306,32,27,7.0,11,3,14,8.86,1.98,9,3,25.0,123,8,29.63,231,117,348,60.42,149,55.81,118,0,0,0,77,5,10,14,0,33,32,0,0,29,20260428,6,206,0,1,37,0,13.25,1,35,31,4,9,2,,74,45.68,4,0,2,228,4,22,1,12,2.0,0,0,0,0,0.0,0,0,0,2,337,23,0,0,6,0,0,0,0,0,0,209.64,0.0,2,64,19,38,31,17,47.22,0,26,15,57.69,22,15,36,12,223,51.98,27,417,159,576,224.0,83,4,963,32,1,0,36154.0,1880000.0,F,28.0,Spain
Daniel Yañez,1546404,Real Madrid,2829,spain,2526,32,1,0,7.0,0,1,1,,0.17,0,1,100.0,2,0,0.0,9,3,12,85.71,1,50.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,20260428,1,4,0,0,0,0,0.0,0,1,1,0,0,0,,4,57.14,0,0,0,2,0,2,0,0,0.0,0,0,0,0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,2,0,1,1,5,55.56,1,11,3,14,7.0,0,0,22,3,0,0,,,,,
Adrià Altimira,980732,Villarreal,2819,spain,2526,8,1,0,7.0,0,0,0,,0.0,0,0,0.0,2,0,0.0,4,4,8,100.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20260428,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,1,100.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,0,0,0,1,100.0,0,4,4,8,7.0,0,0,10,0,0,0,,,,,
Florian Lejeune,88528,Rayo Vallecano,2818,spain,2526,2871,32,32,7.0,1,1,2,2.12,0.37,60,3,37.5,153,125,43.55,507,1149,1656,87.43,75,64.66,41,0,0,0,149,2,1,7,9,196,32,0,0,7,20260428,19,111,0,2,46,0,2.22,26,41,37,4,1,0,,78,52.7,0,0,1,238,44,16,0,1,27.0,0,0,0,0,0.0,0,0,0,0,273,2,0,0,1,0,0,0,0,0,0,2871.0,0.0,15,19,26,24,14,8,80.0,0,58,33,56.9,16,131,10,8,153,57.95,287,678,1216,1894,223.9,45,2,2375,12,6,0,40000.0,2080000.0,D,34.0,France
Santiago Mouriño,1468046,Villarreal,2819,spain,2526,2114,25,24,7.0,1,2,3,1.06,0.42,29,0,0.0,144,34,40.48,365,532,897,83.6,35,62.5,21,0,0,0,125,1,0,4,6,112,25,0,0,6,20260428,50,132,0,2,49,0,7.14,0,27,23,4,1,0,,137,55.24,0,0,0,176,26,7,0,1,9.0,0,0,0,0,0.0,0,0,0,0,267,5,0,1,1,0,0,0,0,0,0,2114.0,0.0,0,9,5,7,3,13,65.0,0,94,60,63.83,7,70,20,6,172,56.58,84,457,616,1073,174.9,14,2,1708,30,8,1,24038.0,1250000.0,D,23.0,Uruguay
Luiz Júnior,1066603,Villarreal,2819,spain,2526,2520,28,28,6.99,0,0,0,,0.02,34,0,0.0,22,111,37.5,63,368,431,69.4,8,88.89,1,0,0,0,247,0,0,0,8,59,28,0,0,0,20260428,1,4,1,1,2,0,0.0,123,30,26,4,0,0,0.4,3,50.0,0,22,0,190,1,0,0,0,0.0,0,0,0,2,0.0,6,0,1,0,193,0,32,0,0,23,46,25,73,1,16,0.0,0.0,0,0,0,0,0,0,0.0,22,0,0,0.0,0,55,0,0,11,73.33,296,208,413,621,195.8,0,0,941,4,3,0,40000.0,2080000.0,K,25.0,Brazil
Ionuț Radu,815202,Celta Vigo,2821,spain,2526,2970,33,33,6.99,0,0,0,,0.05,19,0,0.0,34,105,31.25,62,495,557,70.33,7,100.0,0,0,0,0,291,1,0,0,8,35,33,0,0,0,20260428,1,1,1,0,0,0,0.0,239,43,38,5,0,0,-4.57,4,80.0,0,17,0,235,1,1,0,0,0.0,0,0,0,0,0.0,10,0,2,0,241,0,12,0,0,13,59,33,93,0,18,0.0,0.0,0,0,0,0,0,1,100.0,13,0,0,0.0,1,30,1,0,11,91.67,336,252,540,792,230.7,0,1,1122,7,1,0,36154.0,1880000.0,K,28.0,Romania
Iñigo Ruiz de Galarreta,96365,Athletic Club,2825,spain,2526,1973,30,27,6.99,1,2,3,0.71,2.61,73,13,25.49,299,57,45.6,558,346,904,82.41,22,52.38,20,0,0,0,163,6,0,10,0,18,30,0,0,20,20260428,22,123,0,1,48,0,5.0,0,32,26,6,1,0,,120,53.81,0,0,0,193,18,24,0,0,4.0,0,0,0,0,0.0,0,0,0,0,310,21,0,0,1,0,0,0,0,0,0,1973.0,0.0,0,6,14,8,2,30,65.22,0,55,32,58.18,24,141,46,51,142,53.58,125,714,383,1097,209.6,20,1,1487,35,9,0,28077.0,1460000.0,M,32.0,Spain
Augusto Batalla,358910,Rayo Vallecano,2818,spain,2526,2700,30,30,6.99,0,0,0,,0.1,129,0,0.0,60,258,40.69,136,565,701,64.67,6,85.71,1,0,0,0,262,0,0,0,9,20,30,0,0,0,20260428,3,5,0,3,0,0,0.0,121,35,31,4,0,0,-0.2,9,69.23,0,18,0,383,0,2,0,0,0.0,0,0,0,0,0.0,5,0,0,0,396,0,6,0,0,22,57,25,82,0,17,0.0,0.0,0,0,0,0,0,4,80.0,19,1,1,100.0,2,183,5,0,15,75.0,634,429,655,1084,209.6,0,1,1348,4,5,0,40000.0,2080000.0,K,29.0,Argentina
Federico Viñas,976104,Real Oviedo,2851,spain,2526,2117,29,24,6.97,9,1,10,8.08,1.82,4,1,50.0,112,11,68.75,203,122,325,70.81,83,45.6,99,0,0,0,77,4,10,8,3,22,29,0,2,52,20260428,11,217,0,1,41,0,17.65,0,32,26,6,9,0,,153,56.46,4,0,0,134,12,24,4,9,3.0,0,0,2,0,100.0,0,2,0,1,293,6,0,3,1,0,0,0,0,0,0,235.22,0.0,1,43,8,22,21,44,67.69,0,46,31,67.39,24,10,65,2,236,52.1,16,312,147,459,202.2,51,1,939,64,3,1,20000.0,1040000.0,F,27.0,Uruguay
Raúl Asencio,1156645,Real Madrid,2829,spain,2526,1436,20,15,6.97,2,0,2,1.24,0.56,20,0,0.0,104,29,55.77,381,531,912,94.21,21,60.0,14,0,0,0,43,0,2,2,6,51,20,0,0,3,20260428,7,39,0,1,15,0,14.29,27,13,10,3,2,0,,33,56.9,2,0,0,56,8,4,0,0,10.0,0,0,0,0,0.0,0,0,0,0,71,2,0,0,0,0,0,0,0,0,0,718.0,0.0,0,12,2,8,4,1,50.0,0,15,12,80.0,4,38,2,1,54,58.06,52,417,551,968,139.4,14,1,1145,17,3,0,120192.0,6250000.0,D,22.0,Spain
Sergi Altimira,1137814,Real Betis,2816,spain,2526,1113,22,12,6.97,1,1,2,0.29,0.75,16,2,66.67,119,34,77.27,339,328,667,91.5,17,68.0,8,0,0,0,72,0,0,2,2,19,22,0,0,8,20260428,18,47,0,0,12,0,20.0,0,19,17,2,1,0,,68,63.55,0,0,0,62,20,10,1,0,4.0,0,0,0,0,0.0,0,0,0,0,93,6,0,0,0,0,0,0,0,0,0,1113.0,0.0,0,3,2,1,2,4,66.67,0,45,25,55.56,10,24,6,3,85,64.39,44,375,354,729,153.3,5,0,923,20,3,0,40000.0,2080000.0,M,24.0,Spain
Marc Bartra,99519,Real Betis,2816,spain,2526,1984,25,21,6.97,1,0,1,0.78,0.43,60,1,33.33,103,76,44.44,300,708,1008,86.52,43,58.9,30,0,0,0,78,0,0,2,6,159,25,0,0,3,20260428,23,71,0,3,15,0,6.25,10,29,23,6,1,0,,62,60.19,1,0,0,157,27,5,0,0,25.0,1,0,0,1,0.0,0,0,0,0,183,1,0,0,0,0,0,0,0,0,0,1984.0,0.0,1,6,10,9,5,6,75.0,0,45,20,44.44,5,105,8,3,105,59.66,171,419,746,1165,174.2,16,3,1546,11,3,0,48077.0,2500000.0,D,35.0,Spain
