player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,download_date,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,gross_weekly_eur,gross_annual_eur,position,age,nationality
Stefan de Vrij,91046,Inter,2697,italy,2526,500,9,6,7.16,0,0,0,0.32,0.11,6,0,0.0,23,10,58.82,151,185,336,94.12,14,53.85,12,0,0,0,20,0,0,1,2,27,7,0,0,0,20260428,0,17,0,0,4,0,0.0,1,4,3,1,0,0,,15,75.0,0,0,0,21,4,1,0,0,3,0,0,0,0,0.0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,2,2,1,50.0,0,11,8,72.73,1,8,2,0,29,63.04,17,169,188,357,50.1,5,1,428,4,1,0,135385.0,7040000.0,D,33.0,Netherlands
Jacobo Ramón,1403348,Como,2704,italy,2526,2473,29,27,7.16,2,0,2,4.16,1.41,36,2,20.0,223,64,51.61,650,1099,1749,91.14,98,65.33,52,0,0,0,102,1,9,9,12,108,29,0,1,9,20260428,15,109,0,3,29,0,6.25,12,23,17,6,2,0,,61,51.69,1,0,2,170,32,11,0,0,15,0,0,0,0,0.0,0,0,0,0,207,4,0,1,1,0,0,0,0,0,0,1236.5,0.0,0,30,2,16,7,7,58.33,0,47,28,59.57,11,71,12,10,159,59.33,124,764,1155,1919,207.5,32,4,2275,7,9,0,5769.0,300000.0,D,21.0,Spain
Oumar Solet,892979,Udinese,2695,italy,2526,2601,31,30,7.15,3,1,4,2.49,2.25,40,1,7.14,240,132,58.93,605,983,1588,89.01,44,58.67,31,0,0,0,146,3,3,8,8,112,31,0,0,19,20260428,21,109,1,2,27,0,11.11,70,40,35,5,2,1,,117,60.0,0,0,0,196,41,19,0,2,19,1,0,1,0,100.0,0,1,0,0,280,5,0,0,3,0,0,0,0,0,0,867.0,0.0,0,15,12,15,4,31,67.39,0,61,43,70.49,19,93,46,14,161,59.63,224,731,1053,1784,221.8,27,4,2265,27,1,0,25000.0,1300000.0,D,25.0,France
Amir Rrahmani,332155,Napoli,2714,italy,2526,1450,17,17,7.15,1,1,2,0.99,0.25,15,0,0.0,89,30,41.67,436,797,1233,92.22,59,70.24,25,0,0,0,65,0,1,3,7,59,17,0,0,3,20260428,2,49,0,1,18,0,10.0,3,12,11,1,1,0,,37,60.66,1,0,1,104,19,4,0,2,9,0,0,0,2,0.0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,1450.0,0.0,0,9,1,6,1,2,50.0,0,21,13,61.9,4,39,4,1,96,66.21,72,501,836,1337,121.5,10,1,1510,14,3,0,61731.0,3210000.0,D,31.0,Kosovo
Giorgio Scalvini,1012176,Atalanta,2686,italy,2526,1522,20,19,7.14,3,1,4,2.52,1.46,24,1,25.0,191,35,45.45,403,486,889,87.76,38,62.3,23,0,0,0,79,2,3,6,4,61,20,0,0,6,20260428,17,81,1,0,26,0,17.65,3,13,11,2,3,0,,56,49.12,1,0,2,124,36,14,0,2,11,0,0,0,1,0.0,0,0,0,0,177,4,0,0,1,0,0,0,0,0,0,507.33,0.0,0,15,2,5,6,11,42.31,0,38,19,50.0,14,54,26,4,94,53.71,77,503,510,1013,142.7,17,2,1317,7,2,0,53462.0,2780000.0,D,22.0,Italy
Yann Bisseck,906275,Inter,2697,italy,2526,1652,20,18,7.13,3,1,4,2.44,1.03,13,2,15.38,185,22,43.14,440,601,1041,92.37,39,67.24,19,0,0,0,63,0,3,8,7,69,20,0,0,7,20260428,6,53,0,1,20,0,12.5,0,16,14,2,3,0,,46,57.5,2,0,1,86,17,8,1,3,5,0,0,0,0,0.0,0,0,0,0,131,1,0,0,0,0,0,0,0,0,0,550.67,0.0,0,20,4,5,11,8,72.73,0,26,18,69.23,8,27,11,13,85,61.59,51,509,618,1127,142.5,24,0,1434,13,2,0,36923.0,1920000.0,D,25.0,Germany
Martin Baturina,1090019,Como,2704,italy,2526,1301,25,14,7.12,6,3,9,1.3,4.01,5,24,37.5,199,10,55.56,389,212,601,87.87,5,38.46,8,0,0,0,70,6,0,5,1,2,25,0,0,24,20260428,21,84,0,0,13,0,30.0,0,16,13,3,5,1,,73,48.99,0,0,0,83,5,48,1,0,2,0,1,0,0,0.0,0,0,0,0,191,14,0,0,5,0,0,0,0,0,0,216.83,0.0,1,11,9,8,7,17,47.22,0,17,12,70.59,47,18,36,64,78,48.15,18,450,234,684,178.1,20,3,969,39,0,0,17885.0,930000.0,F,22.0,Croatia
Emil Audero,318603,Cremonese,2761,italy,2526,2700,30,30,7.12,0,0,0,,0.06,52,0,0.0,28,242,35.85,151,578,729,62.36,11,84.62,2,0,0,0,298,0,0,0,9,28,30,0,0,0,20260428,1,3,5,1,0,0,0.0,196,44,38,6,0,0,-0.37,2,66.67,0,29,0,440,0,0,0,0,0,0,0,0,0,0.0,5,0,2,0,448,0,9,0,0,9,70,49,120,1,35,0.0,0.0,0,0,0,0,0,1,100.0,9,0,0,0.0,0,130,1,0,13,81.25,675,487,682,1169,213.5,0,1,1529,5,0,0,32115.0,1670000.0,K,29.0,Indonesia
Bremer,885197,Juventus,2687,italy,2526,1905,23,22,7.11,4,3,7,2.02,1.1,15,0,0.0,102,51,50.0,394,638,1032,89.82,51,52.58,46,0,0,0,97,0,1,3,11,86,23,0,0,2,20260428,4,75,0,0,18,0,25.0,6,16,13,3,3,1,,33,53.23,3,0,0,117,24,8,0,0,9,0,0,0,1,0.0,0,0,0,0,142,2,0,0,1,0,0,0,0,0,0,476.25,0.0,0,13,3,5,8,1,16.67,0,23,12,52.17,8,43,6,1,84,52.83,102,468,681,1149,163.5,16,3,1399,9,4,0,178077.0,9260000.0,D,28.0,Brazil
Manuel Akanji,383560,Inter,2697,italy,2526,2730,32,30,7.1,2,0,2,2.05,1.35,45,2,66.67,284,87,64.93,817,1047,1864,92.09,50,53.76,43,0,0,0,124,1,1,4,14,102,32,0,0,4,20260428,10,83,0,2,25,0,8.7,0,26,24,2,2,0,,64,61.54,2,0,0,160,37,7,0,2,13,0,0,0,0,0.0,0,0,0,0,186,2,0,0,0,0,0,0,0,0,0,1365.0,0.0,0,19,4,13,6,1,50.0,0,47,22,46.81,7,82,2,3,114,57.87,134,922,1102,2024,227.3,23,3,2400,17,4,0,124615.0,6480000.0,D,30.0,Switzerland
Massimo Pessina,1530540,Bologna,2685,italy,2526,172,2,1,7.1,0,0,0,,0.0,2,0,0.0,1,13,39.39,7,36,43,67.19,1,100.0,0,0,0,0,11,0,0,0,1,3,2,0,0,0,20260428,0,0,0,0,0,0,0.0,5,0,0,0,0,0,0.23,1,100.0,0,2,0,21,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,21,0,0,0,0,3,0,2,2,0,1,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,9,0,0,2,100.0,33,17,47,64,14.2,0,0,77,1,0,0,5385.0,280000.0,K,18.0,Italy
Lautaro Martínez,823984,Inter,2697,italy,2526,1963,26,24,7.1,16,4,20,12.16,1.96,23,2,12.5,191,16,61.54,297,117,414,78.11,23,46.0,27,0,0,0,50,11,15,22,0,18,26,0,0,28,20260428,8,121,0,1,41,0,18.6,0,18,15,3,16,0,,81,46.29,4,0,3,116,5,32,5,8,0,0,0,0,0,0.0,0,0,0,0,243,23,0,0,7,0,0,0,0,0,0,122.69,0.0,0,76,10,29,35,18,45.0,0,21,11,52.38,32,34,40,16,104,46.22,26,394,136,530,184.5,86,4,914,43,3,0,320577.0,16670000.0,F,28.0,Argentina
Matías Soulé,1082406,Roma,2702,italy,2526,1952,29,25,7.09,6,5,11,3.39,3.55,32,21,30.0,361,33,64.71,542,191,733,83.68,9,27.27,24,0,0,0,121,5,1,13,1,11,29,0,0,46,20260428,12,142,0,0,6,0,13.04,0,16,10,6,4,2,,86,42.16,0,0,0,143,9,40,6,4,2,0,0,0,0,0.0,0,0,0,0,367,34,0,0,0,0,0,0,0,0,0,325.33,0.0,4,21,25,18,15,31,35.63,0,18,14,77.78,40,57,87,70,95,40.08,51,665,211,876,205.5,46,2,1360,37,1,0,71154.0,3700000.0,F,22.0,Argentina
Marten de Roon,100389,Atalanta,2686,italy,2526,2394,30,28,7.08,1,2,3,0.77,1.8,51,3,23.08,410,90,51.14,874,614,1488,86.01,32,44.44,40,0,0,0,102,1,1,3,7,60,30,0,0,5,20260428,22,99,0,1,30,0,7.14,0,24,20,4,1,0,,86,59.31,0,0,0,242,20,21,0,0,5,0,1,0,0,0.0,0,0,0,0,285,8,0,1,1,0,0,0,0,0,0,2394.0,0.0,0,4,10,7,4,3,42.86,0,73,40,54.79,20,97,7,13,118,54.38,176,1052,678,1730,212.5,14,2,2042,11,6,1,35577.0,1850000.0,M,34.0,Netherlands
Alberto Paleari,259281,Torino,2696,italy,2526,2250,25,25,7.08,0,0,0,,0.08,23,0,0.0,52,184,39.66,136,385,521,64.8,15,93.75,1,0,0,0,214,0,0,0,9,28,25,1,0,0,20260428,2,3,0,1,0,0,0.0,157,38,30,8,0,0,-0.71,4,66.67,0,30,0,283,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,286,0,13,0,0,13,42,25,68,2,18,0.0,0.0,0,0,0,0,0,0,0.0,13,0,0,0.0,0,44,0,0,19,86.36,464,378,426,804,177.0,0,1,1057,7,1,0,14231.0,740000.0,K,33.0,Italy
Lucas Da Cunha,911848,Como,2704,italy,2526,2392,32,27,7.08,4,4,8,5.22,4.63,51,27,34.62,351,58,56.31,822,724,1546,89.94,16,43.24,21,0,0,0,148,10,5,7,8,16,32,0,0,25,20260428,26,112,0,0,31,0,12.5,0,23,19,4,3,1,,86,48.59,0,0,2,173,16,39,4,0,1,0,0,3,0,100.0,0,3,0,0,288,9,0,0,0,0,0,0,0,0,0,598.0,0.0,1,12,20,13,12,20,66.67,0,49,26,53.06,39,99,30,78,102,47.66,103,954,765,1719,226.4,32,2,2084,17,4,0,14808.0,770000.0,M,24.0,France
Mile Svilar,793986,Roma,2702,italy,2526,3060,34,34,7.07,0,0,0,,0.03,38,0,0.0,15,198,37.64,96,624,720,68.64,9,75.0,3,0,0,0,277,0,0,0,15,21,34,0,0,0,20260428,1,4,1,0,0,0,0.0,211,29,21,8,0,0,4.49,7,87.5,0,25,0,329,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,332,0,7,0,0,16,58,40,100,1,26,0.0,0.0,0,0,0,0,0,0,0.0,15,3,2,66.67,0,69,0,0,16,80.0,526,361,688,1049,240.5,0,0,1408,7,0,0,83846.0,4360000.0,K,26.0,Serbia
Strahinja Pavlović,965893,Milan,2692,italy,2526,2510,30,29,7.07,4,1,5,3.1,1.1,29,5,33.33,194,58,53.7,593,877,1470,90.41,63,55.75,50,0,0,0,87,0,2,4,11,106,30,0,0,10,20260428,12,104,0,1,22,0,18.18,60,25,24,1,3,1,,86,61.43,1,0,0,156,19,14,2,3,11,0,1,0,2,0.0,0,0,0,1,211,4,0,0,0,0,0,0,0,0,0,627.5,0.0,1,18,4,13,5,13,54.17,0,48,23,47.92,13,75,24,15,149,58.89,108,695,931,1626,212.0,22,1,2003,25,3,0,60577.0,3150000.0,D,24.0,Serbia
Manor Solomon,862223,Fiorentina,2693,italy,2526,619,12,6,7.07,2,0,2,0.64,1.25,4,8,22.86,88,3,100.0,140,57,197,90.78,1,33.33,2,0,0,0,20,3,1,2,1,3,12,0,0,6,20260428,4,22,0,0,2,0,33.33,0,10,9,1,1,1,,41,67.21,0,0,0,20,1,16,0,1,1,0,0,0,0,0.0,0,0,0,0,71,2,0,0,2,0,0,0,0,0,0,309.5,0.0,0,4,2,2,2,20,71.43,0,9,9,100.0,16,5,28,35,42,65.63,3,157,60,217,84.8,6,1,342,12,1,0,32115.0,1670000.0,F,26.0,Israel
Billy Gilmour,907668,Napoli,2714,italy,2526,736,15,8,7.06,1,0,1,0.69,1.0,22,0,0.0,163,24,53.33,337,285,622,89.37,5,35.71,9,0,0,0,51,0,0,4,1,9,13,0,0,3,20260428,4,25,0,1,8,0,10.0,0,4,4,0,1,0,,27,62.79,0,0,0,74,10,6,1,0,1,0,1,0,0,0.0,0,0,0,0,95,8,0,0,0,0,0,0,0,0,0,736.0,0.0,0,6,4,3,3,9,81.82,0,12,5,41.67,5,40,11,5,32,56.14,45,390,306,696,91.8,10,1,791,6,1,0,64038.0,3330000.0,M,24.0,Scotland
Domenico Berardi,253367,Sassuolo,2793,italy,2526,1722,22,21,7.05,7,4,11,5.63,2.94,29,17,33.33,163,31,50.0,276,158,434,76.81,12,41.38,17,0,0,1,68,6,4,4,3,23,22,0,1,17,20260428,17,92,0,0,28,0,20.59,0,25,21,4,7,0,,66,46.81,0,0,0,131,20,31,6,10,0,0,0,3,0,66.67,0,2,0,1,244,12,0,1,1,0,0,0,0,0,0,246.0,0.0,2,27,7,12,18,10,41.67,0,26,17,65.38,31,63,24,51,78,45.88,62,376,189,565,155.2,34,3,905,31,2,0,106923.0,5560000.0,F,31.0,Italy
Marcus Thuram,791702,Inter,2697,italy,2526,1801,27,22,7.05,12,5,17,8.6,2.27,3,6,31.58,155,4,66.67,244,103,347,74.95,46,51.69,43,0,0,0,39,6,14,17,0,9,27,0,0,29,20260428,8,123,0,1,41,0,17.39,0,18,15,3,11,1,,79,49.69,4,0,1,116,1,27,2,15,2,0,0,0,0,0.0,0,0,0,1,228,14,0,0,5,0,0,0,0,0,0,150.08,0.0,0,60,9,25,27,17,60.71,0,23,11,47.83,27,7,28,19,125,50.4,6,337,126,463,190.4,69,4,799,40,2,0,147885.0,7690000.0,F,28.0,France
Marco Palestra,1397736,Cagliari,2719,italy,2526,2815,33,31,7.05,1,4,5,1.35,3.24,22,27,26.21,148,24,52.17,312,361,673,85.19,14,42.42,19,0,0,0,105,7,0,8,5,38,33,0,0,20,20260428,16,147,0,1,37,0,4.35,0,44,37,7,1,0,,219,63.11,0,0,0,117,19,29,0,6,3,0,1,0,0,0.0,0,0,0,0,368,3,0,0,1,0,0,0,0,0,0,2815.0,0.0,0,14,9,10,5,64,52.46,0,51,31,60.78,28,42,122,103,233,61.32,46,374,416,790,232.7,23,1,1540,104,3,0,5385.0,280000.0,D,20.0,Italy
Pietro Terracciano,136856,Milan,2692,italy,2526,124,2,1,7.05,0,0,0,,0.0,4,0,0.0,2,7,77.78,5,24,29,93.55,0,0.0,0,0,0,0,11,0,0,0,1,1,2,0,0,0,20260428,0,0,0,0,0,0,0.0,6,0,0,0,0,0,0.2,0,0.0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,1,0,0,0,1,3,4,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,4,0,0,0,0.0,9,7,24,31,14.1,0,0,42,0,0,0,28462.0,1480000.0,K,35.0,Italy
Wesley,1134200,Roma,2702,italy,2526,2207,27,25,7.05,4,0,4,1.39,3.36,23,18,21.18,284,22,30.56,489,238,727,79.11,21,45.65,25,0,0,0,104,9,2,5,9,56,27,0,0,24,20260428,27,153,0,0,32,0,18.18,0,14,9,5,4,0,,117,47.76,0,0,0,192,20,28,0,1,5,0,0,0,0,0.0,0,0,0,1,391,11,0,1,4,0,0,0,0,0,0,551.75,0.0,0,16,6,7,10,14,23.73,0,51,34,66.67,28,47,59,85,138,47.42,72,634,285,919,190.3,22,3,1634,52,5,1,71154.0,3700000.0,D,22.0,Brazil
Keinan Davis,830858,Udinese,2695,italy,2526,1903,27,25,7.04,10,3,13,9.14,1.8,7,0,0.0,113,7,77.78,186,92,278,77.87,55,43.31,72,0,0,0,71,5,5,10,1,24,27,0,0,38,20260428,5,159,0,1,38,0,22.22,0,26,24,2,10,0,,88,50.29,1,0,1,79,2,27,8,10,3,0,0,4,0,100.0,0,4,0,2,193,14,0,0,1,0,0,0,0,0,0,190.3,0.0,0,40,5,13,22,30,69.77,0,11,5,45.45,27,8,43,3,143,47.35,9,252,105,357,190.2,45,3,677,47,5,0,17308.0,900000.0,F,27.0,England
Alessandro Circati,1155423,Parma,2690,italy,2526,2306,27,27,7.04,1,0,1,1.01,0.44,32,0,0.0,116,70,53.85,372,785,1157,88.25,72,63.16,42,0,0,0,76,0,1,4,10,138,27,0,0,3,20260428,5,75,1,0,28,0,12.5,4,28,23,5,1,0,,53,61.63,0,0,0,154,21,8,0,0,26,0,0,0,1,0.0,0,0,0,0,183,0,0,0,1,0,0,0,0,0,0,2306.0,0.0,0,8,0,3,1,3,60.0,0,34,19,55.88,8,75,5,2,125,62.5,130,468,843,1311,190.2,8,1,1640,16,6,0,17885.0,930000.0,D,22.0,Australia
Simone Scuffet,284349,Pisa,2737,italy,2526,630,7,7,7.04,0,0,0,,0.02,24,0,0.0,17,73,48.99,52,108,160,67.51,3,100.0,0,0,0,0,47,0,0,0,1,9,7,0,0,0,20260428,0,0,0,0,0,0,0.0,33,15,15,0,0,0,-0.49,3,100.0,0,3,0,77,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,77,0,4,0,0,1,12,1,14,0,4,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,39,0,0,6,100.0,149,112,125,237,49.3,0,0,288,4,0,0,14231.0,740000.0,K,29.0,Italy
Elia Caprile,947954,Cagliari,2719,italy,2526,3060,34,34,7.04,0,0,0,,0.06,33,0,0.0,34,186,36.19,134,489,623,65.1,15,83.33,3,0,0,0,266,0,0,0,7,27,34,1,0,0,20260428,0,3,2,0,0,0,0.0,220,49,42,7,0,0,2.71,2,100.0,0,43,0,334,0,1,0,0,0,0,0,0,0,0.0,2,0,0,0,341,0,11,0,0,12,69,39,110,1,36,0.0,0.0,0,0,0,0,0,0,0.0,11,0,0,0.0,1,63,0,0,17,85.0,514,419,538,957,239.4,0,2,1301,8,2,0,27115.0,1410000.0,K,24.0,Italy
Leonardo Spinazzola,148899,Napoli,2714,italy,2526,1806,29,21,7.03,3,3,6,1.12,3.18,40,19,27.94,230,47,54.02,419,309,728,80.09,2,33.33,4,0,0,0,88,2,0,5,1,31,28,0,0,11,20260428,7,63,0,2,9,0,15.0,0,19,17,2,1,2,,44,42.72,0,0,0,181,4,31,0,2,2,0,1,0,0,0.0,0,0,0,0,329,8,0,0,3,0,0,0,0,0,0,602.0,0.0,0,11,9,8,7,15,31.25,0,21,10,47.62,30,81,48,68,46,42.2,87,546,363,909,196.9,20,1,1352,8,1,0,64038.0,3330000.0,D,32.0,Italy
Scott McTominay,879346,Napoli,2714,italy,2526,2433,29,27,7.03,9,3,12,9.46,1.35,7,1,11.11,226,28,73.68,566,431,997,88.31,45,60.0,30,0,0,1,117,1,10,25,10,45,29,0,0,47,20260428,11,133,1,2,21,0,10.23,0,24,22,2,7,2,,103,50.0,2,0,2,132,19,20,1,5,11,0,0,1,0,0.0,0,0,0,0,263,22,0,0,6,0,0,0,0,0,0,270.33,0.0,5,52,36,30,33,23,47.92,0,28,13,46.43,20,21,48,9,148,52.67,38,656,473,1129,203.9,88,2,1612,58,1,0,106923.0,5560000.0,M,29.0,Scotland
Christian Pulišić,817957,Milan,2692,italy,2526,1521,27,18,7.03,8,3,11,7.47,4.06,13,12,37.5,222,7,41.18,389,153,542,85.9,9,33.33,18,1,0,0,49,9,9,13,0,10,27,0,0,19,20260428,7,80,0,1,11,0,16.33,0,12,12,0,8,0,,64,50.79,0,0,0,89,3,36,6,3,1,0,0,1,0,0.0,0,0,0,0,211,12,0,0,2,0,0,0,0,0,0,190.13,0.0,0,40,9,13,23,27,47.37,0,14,9,64.29,36,28,57,32,73,47.71,17,457,174,631,189.8,49,3,945,23,0,0,98654.0,5130000.0,F,27.0,United States
Adrián Bernabé,934384,Parma,2690,italy,2526,2418,31,30,7.03,3,1,4,2.25,3.05,51,17,20.99,323,70,63.06,602,431,1033,84.6,4,22.22,14,0,0,0,103,7,2,21,0,25,31,0,0,21,20260428,31,107,0,0,14,0,6.0,0,32,27,5,2,1,,111,54.41,0,0,1,188,16,55,2,1,6,0,0,0,0,0.0,0,0,0,0,340,10,0,0,1,0,0,0,0,0,0,806.0,0.0,7,15,35,17,12,15,35.71,0,37,23,62.16,55,106,42,81,115,51.8,111,749,472,1221,217.9,50,1,1668,59,0,0,19808.0,1030000.0,M,24.0,Spain
Bryan Cristante,186855,Roma,2702,italy,2526,2774,33,32,7.02,2,1,3,2.07,2.48,78,4,26.67,443,110,50.46,922,611,1533,81.03,105,53.3,92,0,0,0,168,2,2,15,11,59,33,0,0,20,20260428,18,194,0,3,58,0,4.88,0,25,17,8,2,0,,82,44.57,2,0,2,359,27,25,0,0,6,0,0,0,0,0.0,0,0,0,0,441,15,0,0,0,0,0,0,0,0,0,1387.0,0.0,0,30,11,18,8,13,61.9,0,63,36,57.14,25,168,21,15,187,49.08,218,1204,688,1892,231.8,41,1,2281,8,6,0,99808.0,5190000.0,M,30.0,Italy
Fikayo Tomori,788255,Milan,2692,italy,2526,2402,30,28,7.02,0,2,2,0.59,0.95,23,4,25.0,193,54,52.94,529,818,1347,90.34,16,47.06,18,0,0,0,72,2,0,3,11,95,29,0,0,4,20260428,18,71,0,0,30,0,0.0,0,18,17,1,0,0,,74,58.27,0,0,0,144,27,4,0,2,22,0,0,0,1,0.0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,7,2,4,2,3,60.0,0,64,38,59.38,4,51,5,16,90,55.9,102,626,865,1491,203.7,9,1,1957,7,5,0,86346.0,4490000.0,D,28.0,England
Manu Koné,974087,Roma,2702,italy,2526,2302,26,26,7.02,2,2,4,2.11,1.95,12,0,0.0,345,35,62.5,713,424,1137,90.6,24,48.98,25,0,0,0,121,3,1,9,11,26,26,0,0,34,20260428,24,140,0,2,44,0,9.52,0,19,16,3,2,0,,120,51.06,1,0,1,118,16,24,0,2,3,0,0,0,0,0.0,0,0,0,0,229,11,0,0,1,0,0,0,0,0,0,1151.0,0.0,0,11,10,7,5,28,62.22,0,48,26,54.17,24,19,45,1,144,50.7,56,796,459,1255,182.6,21,1,1642,48,2,0,99808.0,5190000.0,M,24.0,France
Dodô,822518,Fiorentina,2693,italy,2526,2779,32,32,7.02,1,2,3,2.15,4.54,35,30,22.56,314,44,40.37,578,455,1033,83.44,16,47.06,18,0,0,0,153,8,1,5,6,48,32,0,0,13,20260428,12,97,0,1,18,0,4.17,0,41,32,9,1,0,,115,59.28,0,0,0,205,26,44,1,2,3,0,0,0,0,0.0,0,0,0,0,450,7,0,0,0,0,0,0,0,0,0,2779.0,0.0,0,11,13,15,4,42,52.5,0,25,16,64.0,44,82,80,133,131,57.46,109,730,508,1238,224.7,24,1,1977,48,7,0,36923.0,1920000.0,D,27.0,Brazil
Lloyd Kelly,865167,Juventus,2687,italy,2526,2657,31,29,7.02,1,1,2,0.71,1.3,39,0,0.0,208,108,53.47,610,1000,1610,89.25,81,62.31,49,0,0,0,147,2,0,4,12,106,31,0,0,9,20260428,7,104,0,0,38,0,7.69,55,26,21,5,1,0,,72,56.69,0,0,1,194,14,9,1,3,14,0,0,0,1,0.0,0,0,0,0,248,11,0,0,0,0,0,0,0,0,0,2657.0,0.0,0,9,4,7,2,15,78.95,0,43,32,74.42,9,102,19,9,153,59.53,202,750,1054,1804,217.5,13,2,2182,16,4,0,85385.0,4440000.0,D,27.0,England
Edoardo Motta,1518983,Lazio,2699,italy,2526,630,7,7,7.01,0,0,0,,0.01,12,0,0.0,2,29,32.58,15,111,126,67.38,4,66.67,2,0,0,0,38,0,0,0,3,6,7,0,0,0,20260428,0,3,0,0,1,0,0.0,36,6,6,0,0,0,0.97,0,0.0,0,2,0,61,0,1,0,0,0,0,0,0,1,0.0,1,0,1,0,61,0,3,0,0,1,12,5,17,0,5,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,1,24,0,0,4,57.14,89,62,125,187,49.1,0,0,241,1,1,0,5385.0,280000.0,K,21.0,Italy
Kevin De Bruyne,70996,Napoli,2714,italy,2526,998,15,12,7.01,5,1,6,4.04,2.79,23,9,16.67,203,26,61.9,362,159,521,83.49,3,33.33,6,0,0,0,39,3,0,7,2,3,15,0,0,11,20260428,11,40,0,0,8,1,19.23,0,8,8,0,4,1,,22,39.29,0,0,1,103,5,29,0,4,0,0,0,3,0,100.0,0,3,0,0,185,9,0,0,5,0,0,0,0,0,0,199.6,33.33,3,10,16,8,11,7,63.64,0,9,7,77.78,29,37,11,54,25,38.46,42,451,173,624,105.2,26,1,798,6,1,0,213654.0,11110000.0,F,34.0,Belgium
David Neres,850993,Napoli,2714,italy,2526,925,16,10,7.01,3,3,6,1.54,3.21,5,13,24.53,141,4,66.67,203,67,270,81.57,4,22.22,14,0,0,0,28,9,0,7,0,2,16,0,0,12,20260428,2,74,0,0,19,0,17.65,0,7,6,1,3,0,,36,37.5,0,0,1,61,1,21,3,0,3,0,0,0,0,0.0,0,0,0,0,185,8,0,0,0,0,0,0,0,0,0,308.33,0.0,1,6,11,6,4,19,38.0,0,10,5,50.0,21,6,50,53,40,35.09,6,253,78,331,112.2,17,3,564,7,3,0,106923.0,5560000.0,F,28.0,Brazil
Mariano Troilo,1516324,Parma,2690,italy,2526,1276,17,14,7.01,1,0,1,0.75,0.66,21,1,100.0,44,34,50.0,206,415,621,88.97,37,66.07,19,0,0,0,51,1,0,3,4,101,17,0,1,3,20260428,9,52,0,0,23,0,11.11,1,18,16,2,1,0,,41,55.41,1,0,0,77,12,6,0,0,14,0,0,0,2,0.0,0,0,0,0,87,2,0,2,0,0,0,0,0,0,0,1276.0,0.0,0,8,1,4,2,4,100.0,0,21,15,71.43,6,42,4,1,78,60.0,68,263,435,698,119.2,9,4,922,19,5,1,15962.0,830000.0,D,22.0,Argentina
